"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cerk",1.01551663942469e-09,1.08893372842029,0.416,0.209,1.6862653797647e-05,"1","Cerk"
"Stac",1.08851744881753e-09,1.39364726795545,0.399,0.204,1.80748322376151e-05,"1","Stac"
"Dlx6os1",1.40927952914748e-09,1.31318224539436,0.41,0.215,2.34010865814938e-05,"1","Dlx6os1"
"Csmd2",1.52641601589133e-09,0.514178738279289,0.954,0.867,2.53461379438756e-05,"1","Csmd2"
"Gas6",1.64878559463698e-09,1.06343834800397,0.462,0.252,2.7378084798947e-05,"1","Gas6"
"Rasgrp2",2.11894697067708e-09,1.13814164951179,0.353,0.162,3.51851144480929e-05,"1","Rasgrp2"
"Epha6",2.24680802470833e-09,0.761514858177205,0.815,0.68,3.73082472502818e-05,"1","Epha6"
"Neto2",2.60902225994226e-09,1.07477566542363,0.48,0.278,4.33228146263412e-05,"1","Neto2"
"Nrcam",2.88675631651334e-09,0.657901251133233,0.838,0.673,4.79345886357041e-05,"1","Nrcam"
"Elmo1",3.0353040924439e-09,0.69203666107746,0.688,0.465,5.04012244550309e-05,"1","Elmo1"
"Sh3d19",3.29150611523392e-09,1.17567872164443,0.445,0.25,5.46554590434593e-05,"1","Sh3d19"
"Snhg14",3.40573593038631e-09,0.278499683525463,1,0.997,5.65522451240647e-05,"1","Snhg14"
"Mir124a-1hg",4.44271794072225e-09,0.869126319495367,0.584,0.365,7.3771331405693e-05,"1","Mir124a-1hg"
"E230016M11Rik",4.69628716639039e-09,1.05133447558143,0.405,0.211,7.79818483979124e-05,"1","E230016M11Rik"
"Cntn3",6.41378774718858e-09,0.976205313006601,0.642,0.457,0.000106500945542066,"1","Cntn3"
"Mdga1",6.85274649370554e-09,1.78227239018624,0.312,0.15,0.000113789855527981,"1","Mdga1"
"2810049E08Rik",6.9834285426935e-09,1.40725056975527,0.266,0.11,0.000115959830951426,"1","2810049E08Rik"
"Mgat5b",7.71404124826188e-09,1.21073678024443,0.434,0.245,0.000128091654927389,"1","Mgat5b"
"Parm1",8.64225251160632e-09,1.193695511678,0.382,0.195,0.000143504602955223,"1","Parm1"
"Nkain2",8.84627960425385e-09,0.576155472772736,0.994,0.965,0.000146892472828635,"1","Nkain2"
"Cntn1",9.80636843759068e-09,0.574132551632586,0.89,0.857,0.000162834747906193,"1","Cntn1"
"Nav2",1.39157936579687e-08,0.440895608321633,0.977,0.941,0.00023107175369057,"1","Nav2"
"Adcy1",1.5267117367909e-08,0.970733343065976,0.335,0.155,0.000253510483894129,"1","Adcy1"
"Scn1b",1.61382098793544e-08,1.14770515000136,0.324,0.153,0.00026797497504668,"1","Scn1b"
"Nhs",1.80669823574991e-08,0.590906864470413,0.676,0.436,0.000300002242046272,"1","Nhs"
"Olfm2",1.9698268929604e-08,0.803179246086411,0.532,0.316,0.000327089755576074,"1","Olfm2"
"Atp11b",2.37325272291595e-08,0.777433833249855,0.659,0.487,0.000394078614640193,"1","Atp11b"
"Sept4",2.39478836019365e-08,1.13332784777874,0.312,0.143,0.000397654607210156,"1","Sept4"
"Zfp385b",2.59096439814041e-08,1.14965486992901,0.757,0.629,0.000430229638311215,"1","Zfp385b"
"Dpp10",2.68493361846776e-08,0.547122381030873,0.873,0.752,0.000445833227346572,"1","Dpp10"
"Flt3",2.81425216986052e-08,1.17228947491577,0.329,0.158,0.000467306572805339,"1","Flt3"
"Sgpp2",2.91076666361755e-08,1.30711389846982,0.272,0.118,0.000483332804493693,"1","Sgpp2"
"Tspan5",3.03699451560464e-08,0.809614238999005,0.555,0.343,0.000504292939316151,"1","Tspan5"
"Tox",3.28798904025415e-08,1.34587811522131,0.393,0.22,0.000545970580134202,"1","Tox"
"Fhod3",3.53765643225511e-08,0.762423921005428,0.613,0.406,0.000587427850575962,"1","Fhod3"
"Runx1t1",3.65502724037565e-08,0.919965796364448,0.532,0.33,0.000606917273264376,"1","Runx1t1"
"Sv2a",4.06336655582109e-08,0.565151698372933,0.769,0.596,0.000674722016594092,"1","Sv2a"
"Atp2b2",4.12762180705297e-08,0.534064601768574,0.925,0.83,0.000685391601061145,"1","Atp2b2"
"Osbpl9",4.38520971337986e-08,0.622770113950254,0.769,0.552,0.000728164072906725,"1","Osbpl9"
"Mcc",4.40710379441803e-08,1.21016923694801,0.277,0.122,0.000731799585063114,"1","Mcc"
"Arhgap23",4.6990802200413e-08,0.67445879301712,0.561,0.337,0.000780282270537857,"1","Arhgap23"
"Vwc2l",4.71842020291863e-08,0.784842839757633,0.538,0.33,0.000783493674694639,"1","Vwc2l"
"Cacng3",5.03407318665624e-08,0.925295934491835,0.387,0.202,0.000835907852644269,"1","Cacng3"
"Gpr158",5.26690016086772e-08,0.487432638186621,0.983,0.964,0.000874568771712085,"1","Gpr158"
"Hrh2",5.39345645360098e-08,1.29797222847028,0.26,0.112,0.000895583444120442,"1","Hrh2"
"Cntn6",5.89082088295404e-08,0.739620411364281,0.607,0.389,0.000978170807614519,"1","Cntn6"
"Pde1a",6.0341871590637e-08,0.852346142374431,0.688,0.506,0.00100197677776253,"1","Pde1a"
"Esrra",6.65602163978961e-08,0.980499649912637,0.318,0.15,0.00110523239328707,"1","Esrra"
"Myo19",6.68850303313578e-08,1.20561670858562,0.254,0.108,0.0011106259286522,"1","Myo19"
"Pld5",6.91320274775075e-08,0.919203042425894,0.491,0.293,0.00114793731626401,"1","Pld5"
"Gab2",7.24347695672379e-08,0.604594984233488,0.653,0.437,0.00120277934866399,"1","Gab2"
"Gm32647",7.37754340962024e-08,0.74662133580105,0.728,0.542,0.00122504108316744,"1","Gm32647"
"Cadps",7.5580426561844e-08,0.333191427380429,0.994,0.981,0.00125501298305942,"1","Cadps"
"Snx29",8.72667072436656e-08,0.681542746855159,0.694,0.484,0.00144906367378107,"1","Snx29"
"Etl4",1.05248190451421e-07,0.893978341812491,0.723,0.558,0.00174764620244584,"1","Etl4"
"Pnkd",1.14554555507748e-07,0.768812124079064,0.532,0.325,0.00190217839420615,"1","Pnkd"
"Trpm2",1.25084553102131e-07,0.842096550114296,0.457,0.261,0.00207702900426088,"1","Trpm2"
"Dner",1.33859778242217e-07,0.502524216452026,0.827,0.629,0.00222274161771202,"1","Dner"
"Ubash3b",1.36061061545451e-07,1.014287790204,0.445,0.259,0.00225929392696222,"1","Ubash3b"
"Kcnc1",1.45701156897633e-07,0.699431321248582,0.694,0.514,0.0024193677102852,"1","Kcnc1"
"Snrpn",1.4903168460982e-07,0.590076586667222,0.659,0.425,0.00247467112294607,"1","Snrpn"
"Adarb2",1.5221390890125e-07,0.884703261100926,0.78,0.661,0.00252751195730526,"1","Adarb2"
"Rnf157",1.53842551561225e-07,0.514319915991593,0.815,0.629,0.00255455556867414,"1","Rnf157"
"Dnm3",1.55193678554641e-07,0.491519486652876,0.936,0.908,0.00257699103239982,"1","Dnm3"
"Slc2a13",1.97079951396921e-07,0.673436112715638,0.699,0.521,0.00327251259294588,"1","Slc2a13"
"Cluh",2.26578660774567e-07,0.828921161366562,0.462,0.275,0.00376233866216168,"1","Cluh"
"Mir99ahg",2.53150854270043e-07,0.666638541265932,0.769,0.622,0.00420356993515406,"1","Mir99ahg"
"Ppib",2.7244444185488e-07,0.674580457297921,0.491,0.286,0.00452393995700028,"1","Ppib"
"Gprin3",2.73279058030864e-07,1.02988348844248,0.376,0.209,0.0045377987586025,"1","Gprin3"
"Col11a1",3.33670626391376e-07,1.02825086246839,0.514,0.341,0.00554060075122879,"1","Col11a1"
"Dab1",3.3826930722983e-07,0.603451274983306,0.942,0.892,0.00561696184655132,"1","Dab1"
"Il1rapl2",3.39998210549244e-07,1.00183139047668,0.445,0.272,0.00564567028617019,"1","Il1rapl2"
"Pvt1",3.47897306543311e-07,0.643617025126985,0.497,0.292,0.00577683477515167,"1","Pvt1"
"Dchs2",3.57040457175726e-07,0.886889952475643,0.445,0.259,0.00592865679140292,"1","Dchs2"
"Rab3b",4.06708169419126e-07,1.08094624793025,0.301,0.149,0.00675338915320459,"1","Rab3b"
"Maml3",4.49948975134069e-07,0.943127255793252,0.538,0.379,0.00747140273210122,"1","Maml3"
"Adamts6",4.57395584281491e-07,1.08621056048591,0.272,0.127,0.00759505367699416,"1","Adamts6"
"Luzp2",4.67361811719935e-07,0.85414041379833,0.636,0.451,0.00776054288360952,"1","Luzp2"
"Ptprg",4.71588870008488e-07,0.515735200033669,0.884,0.742,0.00783073318649094,"1","Ptprg"
"Slc4a3",5.09833532920839e-07,0.68887613918065,0.717,0.582,0.00846578581415053,"1","Slc4a3"
"Cd47",5.18628568313266e-07,0.901164272018937,0.503,0.334,0.00861182737684178,"1","Cd47"
"Rbms3",5.3338897559614e-07,0.558967782878196,0.89,0.807,0.00885692393977391,"1","Rbms3"
"Frmpd4",5.39225222349219e-07,0.689522043795834,0.763,0.65,0.00895383481710878,"1","Frmpd4"
"Rian",5.61101131485784e-07,0.24921405812451,0.988,0.993,0.00931708428832145,"1","Rian"
"Atp1b1",5.62763308883593e-07,0.620544166672932,0.757,0.584,0.00934468474401205,"1","Atp1b1"
"9530036O11Rik",6.76736208423307e-07,0.49633945587107,0.486,0.268,0.011237204740869,"1","9530036O11Rik"
"Ptprr",7.05803025442148e-07,0.942691490297546,0.694,0.524,0.0117198592374669,"1","Ptprr"
"Ttc39c",7.31427721373275e-07,0.93850248373166,0.364,0.2,0.0121453573134032,"1","Ttc39c"
"Arnt2",7.62684624007929e-07,0.772413452150921,0.561,0.39,0.0126643781816517,"1","Arnt2"
"Map1a",7.6444531611358e-07,0.689707981724256,0.578,0.38,0.012693614474066,"1","Map1a"
"Mindy2",7.73429692650221e-07,0.890986338662437,0.37,0.203,0.0128428000464569,"1","Mindy2"
"Ppargc1a",7.80098253244288e-07,0.84465588206257,0.347,0.184,0.0129535314951214,"1","Ppargc1a"
"Depdc5",7.85327116934036e-07,0.644230446933546,0.572,0.372,0.0130403567766897,"1","Depdc5"
"Mroh1",7.97329978100516e-07,0.717223660805545,0.538,0.361,0.0132396642863591,"1","Mroh1"
"Clgn",9.49724218986565e-07,1.06975717172103,0.277,0.135,0.0157701706562719,"1","Clgn"
"Kifc2",9.52928448908342e-07,0.601005840165603,0.723,0.54,0.015823376894123,"1","Kifc2"
"Gfod2",1.02257552814204e-06,0.896732761622199,0.428,0.259,0.0169798666447986,"1","Gfod2"
"Rhbdl3",1.05480285963084e-06,0.944261131704785,0.312,0.159,0.0175150014841701,"1","Rhbdl3"
"Socs2",1.06617997333475e-06,1.12054333493711,0.26,0.123,0.0177039184572235,"1","Socs2"
"Cdk14",1.0885280858488e-06,0.707253056994159,0.607,0.436,0.0180750088655192,"1","Cdk14"
"Ajap1",1.17219744512763e-06,1.04390732305042,0.353,0.203,0.0194643385763442,"1","Ajap1"
"Limk1",1.18853029974169e-06,0.753831353676717,0.393,0.22,0.0197355456272108,"1","Limk1"
"Htr2c",1.24467275006444e-06,0.571326495500897,0.538,0.353,0.02066779101482,"1","Htr2c"
"Cdh13",1.29979103325402e-06,0.926361950293497,0.734,0.638,0.0215830301071831,"1","Cdh13"
"Syt1",1.31412538257719e-06,0.429714189932417,0.988,0.948,0.0218210519776942,"1","Syt1"
"St8sia1",1.39549886911826e-06,0.869627531459602,0.382,0.217,0.0231722587217088,"1","St8sia1"
"Robo2",1.44405447801822e-06,0.841358032032702,0.486,0.317,0.0239785246074925,"1","Robo2"
"Klhl5",1.46812001149491e-06,1.21780857022011,0.318,0.171,0.0243781327908729,"1","Klhl5"
"Rab6b",1.46876307265625e-06,0.592118297105948,0.659,0.461,0.024388810821457,"1","Rab6b"
"Adamts17",1.53943166231371e-06,1.02090351629303,0.387,0.233,0.0255622627527191,"1","Adamts17"
"Shisa6",1.85760660852721e-06,1.36928271955625,0.254,0.125,0.0308455577345943,"1","Shisa6"
"Ssbp2",1.93296483047848e-06,0.651111498676329,0.705,0.599,0.0320968810100952,"1","Ssbp2"
"Ncoa1",2.05280211241655e-06,0.46935233866358,0.798,0.677,0.0340867790766768,"1","Ncoa1"
"Tmem241",2.21700434605536e-06,1.06020722674095,0.335,0.189,0.0368133571662493,"1","Tmem241"
"Mia2",2.29814645444598e-06,0.719549963444857,0.439,0.259,0.0381607218760755,"1","Mia2"
"Slc25a20",2.31083246596841e-06,1.0495792897834,0.266,0.13,0.0383713730974054,"1","Slc25a20"
"Trnp1",2.41336820776695e-06,0.790800091959109,0.329,0.173,0.0400739790899702,"1","Trnp1"
"Amph",2.42318827717477e-06,0.676914707741331,0.676,0.548,0.040237041342487,"1","Amph"
"Ttc39b",2.42869774432938e-06,0.905521930255929,0.318,0.167,0.0403285260445894,"1","Ttc39b"
"Trappc12",2.4860930503516e-06,0.82168707129958,0.37,0.204,0.0412815751010883,"1","Trappc12"
"Fry",2.49333269889237e-06,0.338173379326665,0.931,0.857,0.0414017894651079,"1","Fry"
"Myrip",2.49753210928475e-06,0.824327214307714,0.451,0.285,0.0414715206746733,"1","Myrip"
"Prkd1",2.58518514998272e-06,1.15064243308091,0.272,0.137,0.0429269994154631,"1","Prkd1"
"Slc22a23",2.63797404352656e-06,0.701625534661494,0.514,0.34,0.0438035589927585,"1","Slc22a23"
"Epha7",2.7420402535026e-06,0.932165686806489,0.277,0.14,0.0455315784094107,"1","Epha7"
"Sod2",3.12903801386809e-06,0.526964125243816,0.595,0.416,0.0519576762202796,"1","Sod2"
"Cplx1",3.2374867168449e-06,0.934534794334584,0.289,0.146,0.0537584669332096,"1","Cplx1"
"Acsl6",3.25824723460575e-06,0.661483445920499,0.532,0.352,0.0541031953306285,"1","Acsl6"
"Nr3c2",3.34537942140207e-06,0.612606699447221,0.618,0.423,0.0555500252923814,"1","Nr3c2"
"Man1c1",3.44299113061334e-06,1.13755243364047,0.358,0.204,0.0571708677238345,"1","Man1c1"
"Pex5l",3.49883520190707e-06,1.10102264681816,0.659,0.535,0.058098158527667,"1","Pex5l"
"Habp4",3.49994958551144e-06,0.858982869014798,0.353,0.198,0.0581166628674175,"1","Habp4"
"Ftl1-ps1",3.59168161381853e-06,0.829113368770256,0.422,0.255,0.0596398731974566,"1","Ftl1-ps1"
"Hdac5",3.75023882971253e-06,0.689162985794755,0.422,0.252,0.0622727157673766,"1","Hdac5"
"Agbl4",3.94311441739652e-06,0.319633054351639,0.988,0.966,0.0654754149008692,"1","Agbl4"
"Galntl6",4.04815020650359e-06,0.752094003380396,0.89,0.87,0.067219534178992,"1","Galntl6"
"Otud7a",4.06012028452131e-06,0.381768670445164,0.896,0.859,0.0674182973244763,"1","Otud7a"
"Pkp4",4.23252821120539e-06,0.786255423740809,0.728,0.612,0.0702811309470655,"1","Pkp4"
"Mpp6",4.39638406146696e-06,0.783059672629178,0.393,0.23,0.0730019573406589,"1","Mpp6"
"Nrxn3",4.45729708594873e-06,0.256501414129476,1,0.975,0.0740134181121786,"1","Nrxn3"
"C78859",4.51192900940386e-06,0.770134312591783,0.451,0.286,0.0749205812011511,"1","C78859"
"Gm38393",4.52461015657021e-06,0.881666616113047,0.312,0.167,0.0751311516498484,"1","Gm38393"
"Arhgap22",4.55505951310372e-06,1.12135520611267,0.254,0.126,0.0756367632150872,"1","Arhgap22"
"Dock9",5.80747133405427e-06,0.5138883589914,0.723,0.605,0.0964330615019712,"1","Dock9"
"Ppip5k1",5.94477813332226e-06,0.525680555058657,0.728,0.573,0.0987130409038161,"1","Ppip5k1"
"Sec24a",6.04665023696258e-06,0.558316543946268,0.595,0.416,0.100404627184764,"1","Sec24a"
"Vwa8",6.10172774975352e-06,0.48602278535085,0.746,0.582,0.101319189284657,"1","Vwa8"
"Lmtk2",6.27074714620968e-06,0.615162404350978,0.526,0.349,0.104125756362812,"1","Lmtk2"
"Slc35f3",6.49365699479318e-06,0.474089205486739,0.723,0.544,0.107827174398541,"1","Slc35f3"
"Tenm4",7.32041770399223e-06,0.37768402654203,0.977,0.961,0.121555535974791,"1","Tenm4"
"Fndc5",7.4725257611665e-06,0.944907355698071,0.289,0.152,0.12408129026417,"1","Fndc5"
"Sh3pxd2a",8.09579345564965e-06,0.790717990033245,0.439,0.278,0.134430650331062,"1","Sh3pxd2a"
"Kcnab2",8.50877945094677e-06,0.780162593361439,0.306,0.163,0.141288282782971,"1","Kcnab2"
"Hs6st31",9.46256777134122e-06,0.923707402652715,0.636,0.591,0.157125937843121,"1","Hs6st3"
"Grin2d",1.01539142726382e-05,0.660990244944507,0.387,0.223,0.168605746497157,"1","Grin2d"
"Gpi1",1.08509829532184e-05,0.453900663054093,0.821,0.692,0.180180571938191,"1","Gpi1"
"Sacs",1.24206059123921e-05,0.559253663200322,0.555,0.369,0.206244161175272,"1","Sacs"
"Mef2c",1.27098558806844e-05,1.07382683603008,0.26,0.136,0.211047156898764,"1","Mef2c"
"Got1",1.31434177718084e-05,0.904750229226088,0.289,0.156,0.218246452100879,"1","Got1"
"Zfp827",1.31744460195387e-05,0.635228720809948,0.48,0.311,0.218761676154439,"1","Zfp827"
"Pde4a",1.36071791640543e-05,0.420948516326124,0.665,0.484,0.225947210019122,"1","Pde4a"
"Efr3a",1.38933332279926e-05,0.847657723948148,0.405,0.255,0.230698798250817,"1","Efr3a"
"Cntnap5c",1.40386493721514e-05,0.741870036125599,0.618,0.442,0.233111772824574,"1","Cntnap5c"
"Kcnip4",1.40500541404764e-05,0.324247919284394,0.977,0.95,0.233301149002611,"1","Kcnip4"
"Macf1",1.41364258075188e-05,0.22162661651461,1,0.998,0.234735350533851,"1","Macf1"
"Evi5",1.46198017545285e-05,0.577440796869972,0.474,0.292,0.242761808133946,"1","Evi5"
"Nwd2",1.49330891041126e-05,1.01075747100532,0.289,0.158,0.247963944573789,"1","Nwd2"
"Pknox2",1.52451187407483e-05,0.538001113971725,0.526,0.351,0.253145196690126,"1","Pknox2"
"Nup93",1.70299788703768e-05,0.82666650954469,0.405,0.252,0.282782799142607,"1","Nup93"
"Helq",1.80345484375861e-05,0.57547217375845,0.41,0.242,0.299463676806117,"1","Helq"
"Chn2",1.84849602795097e-05,0.82945972443637,0.393,0.24,0.306942765441258,"1","Chn2"
"Galnt7",1.87035853538841e-05,0.731412284907487,0.393,0.243,0.310573034801246,"1","Galnt7"
"Fmn1",1.94698659136598e-05,0.822288069034115,0.306,0.17,0.32329712349632,"1","Fmn1"
"Nrg3",2.01314553308419e-05,0.404050227124292,0.988,0.978,0.33428281576863,"1","Nrg3"
"Tbc1d30",2.18030159794007e-05,0.913362163836834,0.341,0.202,0.362039080337949,"1","Tbc1d30"
"Thumpd3",2.18230079477279e-05,0.806346525165094,0.283,0.152,0.362371046972021,"1","Thumpd3"
"Auts2",2.22767202992066e-05,0.430677796970984,0.942,0.912,0.369904940568325,"1","Auts2"
"Tenm3",2.43290244364885e-05,0.606389409783168,0.821,0.716,0.403983450767891,"1","Tenm3"
"Tcerg1l",2.49620917262832e-05,1.23901391846573,0.393,0.266,0.414495533114933,"1","Tcerg1l"
"Lactb2",2.49962100050399e-05,0.785451300853744,0.289,0.157,0.415062067133688,"1","Lactb2"
"Abat",2.52663601313743e-05,0.480907611480581,0.659,0.506,0.41954790998147,"1","Abat"
"Dnm2",2.52756066326979e-05,0.542963178698111,0.578,0.407,0.419701448135948,"1","Dnm2"
"Aco2",2.57961965459298e-05,0.461819512294695,0.699,0.523,0.428345843645165,"1","Aco2"
"Pdss1",2.60137489943966e-05,0.630922543318292,0.422,0.265,0.431958302051956,"1","Pdss1"
"Nsf",2.73617157381013e-05,0.412181332811827,0.798,0.748,0.454341289831171,"1","Nsf"
"Gm45323",2.84962351558938e-05,0.946071288831707,0.347,0.208,0.473179984763616,"1","Gm45323"
"Enox2",2.94938486308864e-05,0.77019252568306,0.335,0.202,0.489745356515869,"1","Enox2"
"Atad3a",3.16572016309806e-05,0.740376871247498,0.41,0.262,0.525667833082434,"1","Atad3a"
"Gtf2a2",3.24004804241007e-05,0.691956200686435,0.301,0.164,0.538009977442192,"1","Gtf2a2"
"Wwp1",3.60721185504462e-05,0.704300360770318,0.428,0.279,0.598977528530159,"1","Wwp1"
"Ints10",3.68271030119337e-05,0.489317229690571,0.514,0.342,0.61151404551316,"1","Ints10"
"Ptn",3.8140523704672e-05,0.895921879142273,0.295,0.169,0.633323396116079,"1","Ptn"
"Nlk",4.00574653762406e-05,0.75546535616291,0.52,0.393,0.665154212572474,"1","Nlk"
"Rapgef5",4.48993219568968e-05,0.440829161730049,0.555,0.375,0.745553241094271,"1","Rapgef5"
"Kif5a",4.52171845540086e-05,0.341924603935789,0.838,0.69,0.750831349519313,"1","Kif5a"
"Vwa5b2",4.6408874739163e-05,0.520252310906627,0.555,0.387,0.770619365043801,"1","Vwa5b2"
"Iffo1",4.65787648874429e-05,0.762277886922716,0.306,0.174,0.773440390955989,"1","Iffo1"
"Ppm1l",4.86763799721662e-05,0.575763985224769,0.538,0.374,0.808271289437819,"1","Ppm1l"
"Angel2",4.96446546643231e-05,0.624739718675146,0.387,0.24,0.824349490701085,"1","Angel2"
"Esrrg",5.03401350349407e-05,0.672485556260017,0.584,0.446,0.835897942255191,"1","Esrrg"
"Fstl5",5.12658208531945e-05,0.223346074305563,0.665,0.468,0.851268955267295,"1","Fstl5"
"Magi2",5.35677679005005e-05,0.29137067108885,1,0.995,0.88949278598781,"1","Magi2"
"Setbp1",5.80440080524858e-05,0.486274217843216,0.763,0.657,0.963820753711527,"1","Setbp1"
"Elavl3",5.88727486089533e-05,0.256602314871429,0.977,0.957,0.97758199065167,"1","Elavl3"
"Fras1",5.92002814322398e-05,0.447892554252618,0.318,0.177,0.983020673182342,"1","Fras1"
"Asic1",6.02267913961838e-05,0.836248010878956,0.364,0.23,1,"1","Asic1"
"Clvs1",6.2551514008191e-05,0.524738288128928,0.601,0.429,1,"1","Clvs1"
"Optn",6.36069061389904e-05,0.706226882757435,0.347,0.208,1,"1","Optn"
"Adra1a",6.43860131958656e-05,1.22703796391112,0.289,0.176,1,"1","Adra1a"
"Map3k13",6.49774112050317e-05,0.633448207408694,0.393,0.243,1,"1","Map3k13"
"Cntn4",6.62179201850464e-05,0.448789572210127,0.671,0.512,1,"1","Cntn4"
"C130073E24Rik",6.70837535583252e-05,0.439430975504422,0.763,0.674,1,"1","C130073E24Rik"
"Bckdhb",6.72797967036266e-05,0.731833118088612,0.439,0.293,1,"1","Bckdhb"
"Slitrk3",6.88222959947134e-05,0.636889855179869,0.358,0.214,1,"1","Slitrk3"
"Opcml",7.0131715667966e-05,0.420084718717782,0.919,0.901,1,"1","Opcml"
"Gys1",7.41941355981266e-05,0.791340646512867,0.387,0.252,1,"1","Gys1"
"Coq5",7.42585083814478e-05,0.613925207601726,0.324,0.187,1,"1","Coq5"
"Mdh1",7.68045728600219e-05,0.795446456815475,0.324,0.194,1,"1","Mdh1"
"Crat",7.84292001373799e-05,0.658789336751236,0.353,0.214,1,"1","Crat"
"B3galnt2",8.01259655748758e-05,0.84446485987879,0.272,0.152,1,"1","B3galnt2"
"Haghl",8.19289954927593e-05,0.611300410969917,0.486,0.338,1,"1","Haghl"
"Gpc6",8.51190298707839e-05,0.825899322586494,0.578,0.479,1,"1","Gpc6"
"Bahcc1",8.73734569245261e-05,0.629041993357184,0.387,0.243,1,"1","Bahcc1"
"Gm32442",8.99647866722818e-05,0.791427105329355,0.301,0.174,1,"1","Gm32442"
"Pacsin1",9.87725412254538e-05,0.261573114559636,0.936,0.893,1,"1","Pacsin1"
"Slc24a2",9.93749141051089e-05,0.331441935633066,0.746,0.584,1,"1","Slc24a2"
"Nipsnap2",0.000100507784949117,0.490773925317555,0.491,0.326,1,"1","Nipsnap2"
"Slc4a8",0.000116409254320367,0.696403628551014,0.405,0.264,1,"1","Slc4a8"
"Atp5d",0.000117333241586231,0.741593732750979,0.301,0.176,1,"1","Atp5d"
"Ltbp3",0.000119212868735881,0.660268265677149,0.451,0.313,1,"1","Ltbp3"
"Thoc1",0.000119406024978693,0.46642087563279,0.607,0.442,1,"1","Thoc1"
"Dscam1",0.000122582076889563,0.265712400903663,0.977,0.934,1,"1","Dscam"
"Ndrg4",0.00012687843857719,0.507730724545083,0.572,0.452,1,"1","Ndrg4"
"Chga",0.000127532214165216,0.587755084825456,0.514,0.352,1,"1","Chga"
"Clip1",0.000128570801646652,0.380450510411557,0.786,0.675,1,"1","Clip1"
"Zfp955b",0.000129331123108454,0.755045296459582,0.26,0.145,1,"1","Zfp955b"
"Kiz",0.000132435295076309,0.773833711646603,0.341,0.209,1,"1","Kiz"
"Slc25a4",0.000133832401928508,0.656996054928185,0.329,0.196,1,"1","Slc25a4"
"Grik4",0.000134359188986154,0.530502312279994,0.647,0.532,1,"1","Grik4"
"Cpeb3",0.00013702540473457,0.396495941704267,0.74,0.608,1,"1","Cpeb3"
"Capn2",0.00013818095236367,0.518786044396597,0.405,0.256,1,"1","Capn2"
"Tpr",0.000140847827651529,0.398032039725893,0.746,0.603,1,"1","Tpr"
"Tmtc1",0.000143633481084848,0.71293558559833,0.445,0.31,1,"1","Tmtc1"
"Mpp7",0.00015619364861675,0.578281834591605,0.272,0.151,1,"1","Mpp7"
"Tbc1d24",0.000158147470399974,0.674513689044252,0.457,0.314,1,"1","Tbc1d24"
"March2",0.000158516609923085,0.636421523722781,0.335,0.204,1,"1","March2"
"Lmbr1",0.000161522407140299,0.386946473300183,0.538,0.371,1,"1","Lmbr1"
"Cdh12",0.000164643055436663,0.474452844922782,0.514,0.368,1,"1","Cdh12"
