"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig","log10_p","gene_label"
"Eps15",0.000129383285222512,-1.14682168238677,0.033,0.13,1,"Not significant",0,""
"Dars",0.00013032289047607,-1.68220215425736,0.024,0.112,1,"Not significant",0,""
"Slc20a2",0.000130518010848606,-0.907897198266655,0.038,0.139,1,"Not significant",0,""
"Atcay",0.000130578343212752,-0.557465926581307,0.16,0.321,1,"Not significant",0,""
"Chgb",0.000130761481943494,-0.701938372318627,0.123,0.266,1,"Not significant",0,""
"Tcerg1l",0.000131099105365704,-0.80381798633784,0.094,0.224,1,"Not significant",0,""
"Hnrnpr",0.000131865904919052,-0.353354645430211,0.226,0.422,1,"Not significant",0,""
"Arpp21",0.000132561498031395,-0.579040626649037,0.222,0.394,1,"Not significant",0,""
"Dtx1",0.000132921749520437,-0.665288771321018,0.104,0.24,1,"Not significant",0,""
"Sap30bp",0.000133281820597229,-1.17696684600694,0.042,0.145,1,"Not significant",0,""
"Naa35",0.000134172050656398,-0.666004926729563,0.104,0.24,1,"Not significant",0,""
"Cers6",0.000134324282292807,-0.376721900854639,0.16,0.328,1,"Not significant",0,""
"Nbr1",0.000135991101453639,-0.665288771321018,0.113,0.253,1,"Not significant",0,""
"Gabbr1",0.000136022955765546,-0.233658851762803,0.264,0.499,1,"Not significant",0,""
"H3f3b",0.000136125260461737,-2.03012545767767,0.024,0.11,1,"Not significant",0,""
"Inpp5f",0.000136715055156325,-0.6285302213109,0.108,0.246,1,"Not significant",0,""
"Ppm1m",0.00013679885499223,-1.54469863050743,0.019,0.103,1,"Not significant",0,""
"Rnf24",0.000136900502091814,-1.30765943320658,0.028,0.121,1,"Not significant",0,""
"Clcn5",0.000137157612093196,-1.37477362906512,0.033,0.128,1,"Not significant",0,""
"Kctd1",0.000137295320372872,-1.63780803489891,0.028,0.119,1,"Not significant",0,""
"Aagab",0.000138110653828753,-1.59716605040156,0.028,0.119,1,"Not significant",0,""
"Clpx",0.000138429433712873,-1.03373671123005,0.061,0.172,1,"Not significant",0,""
"Kif3c",0.000138959218856824,-0.429814992623079,0.137,0.294,1,"Not significant",0,""
"Srrt",0.000139473681052671,1.04921547105826,0.401,0.332,1,"Not significant",0,""
"Efcab2",0.000140362851224064,-1.46562705951623,0.024,0.112,1,"Not significant",0,""
"Sh3pxd2b",0.00014118178271458,-1.93897756961948,0.028,0.117,1,"Not significant",0,""
"Tmx1",0.000141182140429537,-1.95973612978627,0.028,0.117,1,"Not significant",0,""
"9530059O14Rik",0.000141350718364822,-0.530892830982399,0.165,0.327,1,"Not significant",0,""
"Nim1k",0.000142120104248298,-1.06407278960101,0.042,0.145,1,"Not significant",0,""
"Slitrk5",0.000142440818177967,-0.800746606025116,0.057,0.167,1,"Not significant",0,""
"Acvr2b",0.000142543784178997,-0.84726140052786,0.104,0.233,1,"Not significant",0,""
"Traf3",0.00014336427613706,-0.248832832206263,0.269,0.486,1,"Not significant",0,""
"Tmem181a",0.00014415053622384,-0.325217804590884,0.179,0.36,1,"Not significant",0,""
"2700054A10Rik",0.000144512770350453,-0.988305281983044,0.09,0.213,1,"Not significant",0,""
"Abcb8",0.000144547338167513,-1.06779587564373,0.047,0.152,1,"Not significant",0,""
"Usp28",0.000145086716716247,-1.01923714153493,0.052,0.16,1,"Not significant",0,""
"Tent4b",0.000145187622690596,-0.72527087614925,0.108,0.242,1,"Not significant",0,""
"Schip1",0.000145747918948153,-0.954149694767694,0.321,0.49,1,"Not significant",0,""
"Phc2",0.000146309693154117,-0.414930755537099,0.278,0.495,1,"Not significant",0,""
"Map3k13",0.000147141530658222,-0.850801758233109,0.052,0.161,1,"Not significant",0,""
"Ubxn2a",0.000147309523752371,-1.78464942322818,0.019,0.103,1,"Not significant",0,""
"Mtf1",0.00014744487373419,-0.836587899013408,0.057,0.167,1,"Not significant",0,""
"Pcsk7",0.000147631931977963,-0.807733036341223,0.071,0.189,1,"Not significant",0,""
"Eps15l1",0.000148190938854255,-0.328565199642663,0.212,0.413,1,"Not significant",0,""
"Tsc22d4",0.000148417329237098,-1.83045311284131,0.024,0.11,1,"Not significant",0,""
"Dvl3",0.000148453984812198,-1.23871207948909,0.042,0.143,1,"Not significant",0,""
"Zfp810",0.000148526914175264,-0.669286266372078,0.09,0.218,1,"Not significant",0,""
"Vps13c",0.000148967784085409,-0.457726418420427,0.255,0.45,1,"Not significant",0,""
"Sdhb",0.00014925904006435,-1.00037811428362,0.052,0.16,1,"Not significant",0,""
"Aifm1",0.000150654209081242,-1.0871154362625,0.028,0.121,1,"Not significant",0,""
"Dus2",0.000150686925737585,-0.900842440732704,0.047,0.152,1,"Not significant",0,""
"Ccdc82",0.000150849790505968,-0.520451084260752,0.16,0.321,1,"Not significant",0,""
"Tubb3",0.000151247526268571,-1.14030837542809,0.075,0.189,1,"Not significant",0,""
"Gm26782",0.000151351684751483,-0.788367711474292,0.066,0.183,1,"Not significant",0,""
"Alg9",0.000151499841708396,-1.46562705951623,0.028,0.119,1,"Not significant",0,""
"Styx",0.000152072457205348,-1.3281235357663,0.028,0.119,1,"Not significant",0,""
"2610035D17Rik",0.000152155959958138,-0.603860702975573,0.104,0.244,1,"Not significant",0,""
"Fam171a1",0.000152163338336114,-0.710564377334225,0.08,0.204,1,"Not significant",0,""
"Fam91a1",0.000153935971300814,-1.42440439678972,0.028,0.119,1,"Not significant",0,""
"Zc3h12b",0.000154152911368044,-0.316952974676774,0.179,0.358,1,"Not significant",0,""
"Ankrd13a",0.00015422942186821,-0.675943163785682,0.071,0.189,1,"Not significant",0,""
"AI480526",0.000154253170511893,-0.571574336498824,0.099,0.235,1,"Not significant",0,""
"Mllt6",0.000154334884291862,-0.416593804759744,0.132,0.286,1,"Not significant",0,""
"Strn",0.000154357841560326,-2.22277053562007,0.019,0.101,1,"Not significant",0,""
"N4bp2l1",0.000154672676074538,-0.463129503485963,0.146,0.303,1,"Not significant",0,""
"Cul5",0.000154947621536172,-0.427388255228539,0.184,0.36,1,"Not significant",0,""
"P4ha1",0.000155101774371674,-1.78755515440359,0.024,0.11,1,"Not significant",0,""
"Srsf3",0.000155123358176168,-1.1852958302014,0.033,0.128,1,"Not significant",0,""
"Ppil6",0.000155233897567021,-2.19852298937339,0.019,0.101,1,"Not significant",0,""
"4930570G19Rik",0.000155454893411062,-0.931991139303369,0.057,0.167,1,"Not significant",0,""
"Lpin2",0.000156024449642545,-0.501994179553191,0.175,0.339,1,"Not significant",0,""
"Dnajb12",0.000156110225934778,-2.17386093513912,0.019,0.101,1,"Not significant",0,""
"Nr2c1",0.000156110225934778,-2.17386093513912,0.019,0.101,1,"Not significant",0,""
"Dipk1a",0.000156302595027491,-1.14030837542809,0.042,0.143,1,"Not significant",0,""
"Cep120",0.000156719016312584,-0.613560488652234,0.127,0.273,1,"Not significant",0,""
"Ccdc148",0.000157040394893865,-0.478741548931292,0.212,0.398,1,"Not significant",0,""
"Rufy1",0.000157199405776666,-0.436895340972914,0.127,0.275,1,"Not significant",0,""
"Ap3s1",0.000157347115667242,-1.1852958302014,0.033,0.127,1,"Not significant",0,""
"Wdfy1",0.000157503801052005,-0.49795037131595,0.123,0.264,1,"Not significant",0,""
