"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Group"
"GO:2001140","positive regulation of phospholipid transport","3/440","14/25730",0.214285714285714,12.5308441558442,5.69228700202454,0.00157119890892969,0.0125934275372381,0.00907145261371058,"50769/11980/108138",3,"ADP_C_vs_ADP_N"
"GO:0052652","cyclic purine nucleotide metabolic process","5/440","50/25730",0.1,5.84772727272727,4.52573424775932,0.0016087103321714,0.0128293997284174,0.00924143100474883,"238871/19883/12298/18578/218461",5,"ADP_C_vs_ADP_N"
"GO:0015812","gamma-aminobutyric acid transport","4/440","30/25730",0.133333333333333,7.7969696969697,4.91329427578761,0.00162546704990104,0.0128878615204035,0.00928354292179022,"241919/12298/15560/21366",4,"ADP_C_vs_ADP_N"
"GO:0010657","muscle cell apoptotic process","8/440","128/25730",0.0625,3.65482954545455,3.97162336970752,0.00164582166022816,0.0129977710602634,0.00936271431335028,"26398/228361/16001/14802/19211/56637/108058/20112",8,"ADP_C_vs_ADP_N"
"GO:0033002","muscle cell proliferation","13/440","293/25730",0.0443686006825939,2.5945547626435,3.62079286895406,0.00172742395965078,0.0135215534518454,0.00974001168780076,"17967/238871/108655/19091/14083/16001/19211/56637/11789/26409/26413/270190/108058",13,"ADP_C_vs_ADP_N"
"GO:0086009","membrane repolarization","5/440","51/25730",0.0980392156862745,5.73306595365419,4.46274392750966,0.00175889328818418,0.0136749683997853,0.00985052142999418,"238161/16508/109676/11931/13383",5,"ADP_C_vs_ADP_N"
"GO:0010918","positive regulation of mitochondrial membrane potential","3/440","15/25730",0.2,11.6954545454545,5.46531236378062,0.00193921000685984,0.0146225929707473,0.0105331260160491,"50873/56637/72759",3,"ADP_C_vs_ADP_N"
"GO:1903313","positive regulation of mRNA metabolic process","9/440","162/25730",0.0555555555555556,3.24873737373737,3.78713898243653,0.00195312325937721,0.0146791940492551,0.0105738976010723,"13046/26383/208922/214150/72587/213988/15568/80912/72068",9,"ADP_C_vs_ADP_N"
"GO:0071248","cellular response to metal ion","10/440","195/25730",0.0512820512820513,2.9988344988345,3.69563939661441,0.00202909018350415,0.0151293800647125,0.0108981811286903,"23859/192167/14402/18189/50873/110862/16510/14406/19122/17257",10,"ADP_C_vs_ADP_N"
"GO:0046847","filopodium assembly","6/440","77/25730",0.0779220779220779,4.55667060212515,4.12271491369299,0.0020599526627576,0.0152741675216323,0.0110024762104402,"192167/23964/234267/18186/75974/12540",6,"ADP_C_vs_ADP_N"
"GO:0141156","cAMP/PKA signal transduction","6/440","77/25730",0.0779220779220779,4.55667060212515,4.12271491369299,0.0020599526627576,0.0152741675216323,0.0110024762104402,"238161/238871/14812/18578/11820/218461",6,"ADP_C_vs_ADP_N"
"GO:0099637","neurotransmitter receptor transport","4/440","32/25730",0.125,7.30965909090909,4.71079926796363,0.00207629535044772,0.0153668883238312,0.0110692659990792,"74053/65945/70546/26414",4,"ADP_C_vs_ADP_N"
"GO:0006821","chloride transport","8/440","134/25730",0.0597014925373134,3.49118046132972,3.81359802929915,0.00219623778187053,0.0160747559681303,0.0115791659268828,"14402/14400/14401/14406/14405/14407/107723/14394",8,"ADP_C_vs_ADP_N"
"GO:0021675","nerve development","7/440","106/25730",0.0660377358490566,3.86170668953688,3.89419742777037,0.00232582785971026,0.0168482652236119,0.0121363496273981,"14402/14401/110862/243743/14042/18186/270190",7,"ADP_C_vs_ADP_N"
"GO:1902950","regulation of dendritic spine maintenance","3/440","16/25730",0.1875,10.9644886363636,5.25888367948766,0.00235662207704389,0.0169102415707594,0.0121809931920397,"14812/11820/19122",3,"ADP_C_vs_ADP_N"
"GO:0001952","regulation of cell-matrix adhesion","8/440","136/25730",0.0588235294117647,3.43983957219251,3.76292029529423,0.00240873158850562,0.0172532402153426,0.0124280661943422,"13640/76707/14083/76499/19211/50768/56637/18186",8,"ADP_C_vs_ADP_N"
"GO:0048863","stem cell differentiation","13/440","305/25730",0.0426229508196721,2.4924739195231,3.45851422787566,0.00245144666279027,0.0175055758672272,0.0126098317146544,"12558/234267/20358/14042/70122/56637/18186/76626/26413/231670/80912/50758/12540",13,"ADP_C_vs_ADP_N"
"GO:0007097","nuclear migration","4/440","34/25730",0.117647058823529,6.87967914438503,4.5250533194688,0.00260674104563911,0.018343393931,0.0132133391269099,"14083/18472/67299/12540",4,"ADP_C_vs_ADP_N"
"GO:0046475","glycerophospholipid catabolic process","4/440","34/25730",0.117647058823529,6.87967914438503,4.5250533194688,0.00260674104563911,0.018343393931,0.0132133391269099,"18795/74182/329502/76192",4,"ADP_C_vs_ADP_N"
"GO:0003254","regulation of membrane depolarization","5/440","56/25730",0.0892857142857143,5.22118506493506,4.17104634150842,0.00266793253502995,0.0186429352011517,0.0134291083787675,"93686/14167/15165/12288/108058",5,"ADP_C_vs_ADP_N"
"GO:0051495","positive regulation of cytoskeleton organization","10/440","204/25730",0.0490196078431373,2.86653297682709,3.53039049774451,0.00281450392942238,0.0195987369276647,0.0141176032340821,"207278/211401/260315/18186/11789/225288/16423/13383/17257/12540",10,"ADP_C_vs_ADP_N"
"GO:0044065","regulation of respiratory system process","3/440","17/25730",0.176470588235294,10.3195187165775,5.06996484204904,0.00282555728290361,0.0196075066910677,0.0141239203779183,"192167/26383/17257",3,"ADP_C_vs_ADP_N"
"GO:0010324","membrane invagination","6/440","82/25730",0.0731707317073171,4.27882483370288,3.92248929036482,0.00283325250469504,0.0196268910532854,0.0141378835601246,"229521/218503/68166/219149/140580/12540",6,"ADP_C_vs_ADP_N"
"GO:0030518","nuclear receptor-mediated steroid hormone signaling pathway","8/440","140/25730",0.0571428571428571,3.34155844155844,3.66435257285655,0.00288184647303867,0.019894678065598,0.014330779194421,"93686/108655/224829/17978/26381/19211/94186/72068",8,"ADP_C_vs_ADP_N"
"GO:0010996","response to auditory stimulus","4/440","35/25730",0.114285714285714,6.68311688311688,4.43771774814014,0.00290386968004894,0.019977825084048,0.0143906726773994,"18189/110862/50769/76192",4,"ADP_C_vs_ADP_N"
"GO:0010721","negative regulation of cell development","13/440","313/25730",0.0415335463258786,2.42876851582922,3.35455775100992,0.00306005422635426,0.0208730104298508,0.0150355035958229,"320840/52822/19055/235106/14083/13131/330908/19211/56637/18186/17756/29869/17257",13,"ADP_C_vs_ADP_N"
"GO:0061842","microtubule organizing center localization","4/440","36/25730",0.111111111111111,6.49747474747475,4.35373519522757,0.003223339696321,0.0217643375110781,0.0156775552816536,"93742/18472/20358/13383",4,"ADP_C_vs_ADP_N"
"GO:0019233","sensory perception of pain","7/440","113/25730",0.0619469026548673,3.62248592115849,3.68511996173018,0.00333068204652932,0.0223450471435275,0.0160958591864098,"23859/16508/14812/26383/26413/270190/17257",7,"ADP_C_vs_ADP_N"
"GO:0001649","osteoblast differentiation","11/440","245/25730",0.0448979591836735,2.62551020408163,3.37204840644109,0.00347987160905151,0.0230304230126318,0.0165895575620725,"19055/80707/14083/338352/26383/19211/56637/11789/26409/72007/50766",11,"ADP_C_vs_ADP_N"
"GO:0006650","glycerophospholipid metabolic process","12/440","282/25730",0.0425531914893617,2.48839458413926,3.31496680774302,0.0035883808046915,0.0235898347898349,0.0169925199337893,"320127/18795/320634/74182/19211/212862/329502/15560/104718/76192/54384/17257",12,"ADP_C_vs_ADP_N"
"GO:0015800","acidic amino acid transport","6/440","86/25730",0.0697674418604651,4.07980972515856,3.77349348572604,0.00359385594950032,0.0235898347898349,0.0169925199337893,"78830/241919/14812/19091/12934/21366",6,"ADP_C_vs_ADP_N"
"GO:0051899","membrane depolarization","7/440","115/25730",0.0608695652173913,3.5594861660079,3.62842293698068,0.00367089814112977,0.0239776120017677,0.0172718483844691,"93686/14167/15165/110862/12288/12296/108058",7,"ADP_C_vs_ADP_N"
"GO:0090132","epithelium migration","7/440","115/25730",0.0608695652173913,3.5594861660079,3.62842293698068,0.00367089814112977,0.0239776120017677,0.0172718483844691,"19270/54357/76707/14083/76499/19211/11789",7,"ADP_C_vs_ADP_N"
"GO:0032886","regulation of microtubule-based process","12/440","284/25730",0.0422535211267606,2.47087067861716,3.28766286471634,0.00379619110998637,0.0247556175967189,0.0178322709435327,"13640/52822/244329/76707/260315/18472/76499/68566/56637/11789/17756/17257",12,"ADP_C_vs_ADP_N"
"GO:0031113","regulation of microtubule polymerization","5/440","61/25730",0.0819672131147541,4.79321907600596,3.91229635962827,0.00387652386737024,0.0250752852422463,0.0180625378736408,"260315/76499/11789/17756/17257",5,"ADP_C_vs_ADP_N"
"GO:0034332","adherens junction organization","5/440","61/25730",0.0819672131147541,4.79321907600596,3.91229635962827,0.00387652386737024,0.0250752852422463,0.0180625378736408,"12558/211401/320865/12552/12540",5,"ADP_C_vs_ADP_N"
"GO:0070372","regulation of ERK1 and ERK2 cascade","13/440","322/25730",0.0403726708074534,2.36088368153586,3.24135858619021,0.00388648674505542,0.0250991821406482,0.0180797515814123,"18189/20320/11984/11820/13176/19211/20358/218461/18186/15560/13383/270190/108058",13,"ADP_C_vs_ADP_N"
"GO:0030007","intracellular potassium ion homeostasis","3/440","19/25730",0.157894736842105,9.23325358851675,4.73535110444433,0.00392572684569751,0.0251124236417524,0.0180892898623486,"11931/16531/108058",3,"ADP_C_vs_ADP_N"
"GO:1902065","response to L-glutamate","3/440","19/25730",0.157894736842105,9.23325358851675,4.73535110444433,0.00392572684569751,0.0251124236417524,0.0180892898623486,"50873/15165/16001",3,"ADP_C_vs_ADP_N"
"GO:0055075","potassium ion homeostasis","4/440","38/25730",0.105263157894737,6.1555023923445,4.19495408213241,0.00393243996587881,0.0251124236417524,0.0180892898623486,"11931/16531/108058/107723",4,"ADP_C_vs_ADP_N"
"GO:0071695","anatomical structure maturation","13/440","323/25730",0.0402476780185759,2.35357444413172,3.2290152090166,0.00398850280852742,0.0254298809639232,0.0183179646251511,"23859/210933/14682/18795/16531/110862/11820/19726/14042/75302/56637/17257/20112",13,"ADP_C_vs_ADP_N"
"GO:0045664","regulation of neuron differentiation","11/440","250/25730",0.044,2.573,3.2965706840089,0.00405022368634368,0.0256194243919749,0.0184544988784929,"18514/192167/11906/13131/11820/269784/12934/19211/56637/215378/13209",11,"ADP_C_vs_ADP_N"
"GO:0035725","sodium ion transmembrane transport","9/440","181/25730",0.0497237569060773,2.9077096936213,3.39725383695218,0.00409693931280509,0.025874045754687,0.018637910870141,"14167/15165/20541/11931/94249/331004/94229/21366/108058",9,"ADP_C_vs_ADP_N"
"GO:0016050","vesicle organization","15/440","403/25730",0.0372208436724566,2.17657342657343,3.14009697399482,0.00428155235556721,0.0265376712564878,0.0191159417537138,"116837/50873/20614/11984/229521/18472/231760/20616/27062/238988/116838/94090/70546/11736/11966",15,"ADP_C_vs_ADP_N"
"GO:0007019","microtubule depolymerization","5/440","63/25730",0.0793650793650794,4.64105339105339,3.81656922291435,0.00445485295935762,0.0273158212086798,0.0196764682979606,"76707/260315/76499/11789/17756",5,"ADP_C_vs_ADP_N"
"GO:1900024","regulation of substrate adhesion-dependent cell spreading","5/440","63/25730",0.0793650793650794,4.64105339105339,3.81656922291435,0.00445485295935762,0.0273158212086798,0.0196764682979606,"13640/14083/56637/18186/12540",5,"ADP_C_vs_ADP_N"
"GO:0060081","membrane hyperpolarization","3/440","20/25730",0.15,8.77159090909091,4.58603397849962,0.00456046355791797,0.0276705631342115,0.0199320003648298,"93686/15165/110862",3,"ADP_C_vs_ADP_N"
"GO:0043413","macromolecule glycosylation","9/440","186/25730",0.0483870967741935,2.82954545454545,3.30307625748014,0.0048896841935081,0.0293527668827683,0.0211437460588845,"67569/14042/14348/270049/94229/387314/26877/107895/53618",9,"ADP_C_vs_ADP_N"
"GO:0031641","regulation of myelination","5/440","65/25730",0.0769230769230769,4.49825174825175,3.7247787495367,0.00509209082043565,0.0303855911252225,0.0218877227202034,"12558/78830/93742/19211/13383",5,"ADP_C_vs_ADP_N"
"GO:1905144","response to acetylcholine","5/440","65/25730",0.0769230769230769,4.49825174825175,3.7247787495367,0.00509209082043565,0.0303855911252225,0.0218877227202034,"14682/234214/18795/20866/22063",5,"ADP_C_vs_ADP_N"
"GO:0061744","motor behavior","4/440","41/25730",0.0975609756097561,5.70509977827051,3.97695378063294,0.00518287264277132,0.0308812828298458,0.0222447854655285,"14402/110862/320772/14042",4,"ADP_C_vs_ADP_N"
"GO:1900424","regulation of defense response to bacterium","3/440","21/25730",0.142857142857143,8.3538961038961,4.44680332921969,0.00525373902046813,0.0311183003520035,0.022415516842234,"108655/229521/19211",3,"ADP_C_vs_ADP_N"
"GO:0048661","positive regulation of smooth muscle cell proliferation","7/440","123/25730",0.0569105691056911,3.3279748706578,3.41361760819543,0.00530184951559672,0.0313106275227866,0.0225540563153781,"238871/108655/14083/16001/56637/26409/108058",7,"ADP_C_vs_ADP_N"
"GO:0044772","mitotic cell cycle phase transition","16/440","453/25730",0.0353200883002208,2.06542243628336,3.01766865641903,0.00531967053463123,0.0313696035650419,0.0225965386634983,"18514/19055/18795/329152/228361/76707/12298/11820/76499/19211/56637/12325/11789/13383/19356/108058",16,"ADP_C_vs_ADP_N"
"GO:0071674","mononuclear cell migration","10/440","224/25730",0.0446428571428571,2.61059253246753,3.19338947585972,0.00543124300220391,0.0319483004867303,0.0230133927476842,"54725/380916/109934/18795/14083/11820/14042/16423/26413/12540",10,"ADP_C_vs_ADP_N"
"GO:0010719","negative regulation of epithelial to mesenchymal transition","4/440","42/25730",0.0952380952380952,5.56926406926407,3.90903117255501,0.00565241709677289,0.0329300986872,0.0237206137028571,"225055/52662/19211/56637",4,"ADP_C_vs_ADP_N"
"GO:0050951","sensory perception of temperature stimulus","4/440","42/25730",0.0952380952380952,5.56926406926407,3.90903117255501,0.00565241709677289,0.0329300986872,0.0237206137028571,"208922/14806/224671/270190",4,"ADP_C_vs_ADP_N"
"GO:1902882","regulation of response to oxidative stress","4/440","42/25730",0.0952380952380952,5.56926406926407,3.90903117255501,0.00565241709677289,0.0329300986872,0.0237206137028571,"50873/227743/140742/53618",4,"ADP_C_vs_ADP_N"
"GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","5/440","67/25730",0.0746268656716418,4.36397557666214,3.63663655992271,0.00579131648721324,0.0336064220504374,0.0242077912661545,"107035/56637/26409/216742/50758",5,"ADP_C_vs_ADP_N"
"GO:0042176","regulation of protein catabolic process","14/440","378/25730",0.037037037037037,2.16582491582492,3.01187189995765,0.0059239377112669,0.0343262613544322,0.024726314767113,"50873/338352/11820/14084/225055/107035/56637/65113/26374/70546/11789/54418/59025/17248",14,"ADP_C_vs_ADP_N"
"GO:0009083","branched-chain amino acid catabolic process","3/440","22/25730",0.136363636363636,7.97417355371901,4.31651567678315,0.0060069661460926,0.0343598463556497,0.0247505071282613,"208982/66885/78038",3,"ADP_C_vs_ADP_N"
"GO:0048532","anatomical structure arrangement","3/440","22/25730",0.136363636363636,7.97417355371901,4.31651567678315,0.0060069661460926,0.0343598463556497,0.0247505071282613,"243743/13131/18186",3,"ADP_C_vs_ADP_N"
"GO:0098969","neurotransmitter receptor transport to postsynaptic membrane","3/440","22/25730",0.136363636363636,7.97417355371901,4.31651567678315,0.0060069661460926,0.0343598463556497,0.0247505071282613,"74053/65945/26414",3,"ADP_C_vs_ADP_N"
"GO:0051647","nucleus localization","4/440","43/25730",0.0930232558139535,5.43974630021142,3.84325380638257,0.00614949778016372,0.0349153603611582,0.0251506618091313,"14083/18472/67299/12540",4,"ADP_C_vs_ADP_N"
"GO:0032623","interleukin-2 production","5/440","68/25730",0.0735294117647059,4.29979946524064,3.59385152533712,0.0061651248190157,0.0349153603611582,0.0251506618091313,"238871/260315/18578/26409/19122",5,"ADP_C_vs_ADP_N"
"GO:0032663","regulation of interleukin-2 production","5/440","68/25730",0.0735294117647059,4.29979946524064,3.59385152533712,0.0061651248190157,0.0349153603611582,0.0251506618091313,"238871/260315/18578/26409/19122",5,"ADP_C_vs_ADP_N"
"GO:0090287","regulation of cellular response to growth factor stimulus","13/440","341/25730",0.0381231671554252,2.22933884297521,3.01432012312735,0.00622609968068917,0.0352108801150839,0.0253635342329591,"18189/81907/94187/20320/18007/52662/20358/18186/14783/20340/94093/50766/19876",13,"ADP_C_vs_ADP_N"
"GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","5/440","69/25730",0.072463768115942,4.23748353096179,3.55188341195142,0.00655556366674891,0.0367625727194154,0.0264812685344125,"50873/320709/11820/20747/56637",5,"ADP_C_vs_ADP_N"
"GO:0031589","cell-substrate adhesion","14/440","383/25730",0.0365535248041775,2.13755043911702,2.95849026152584,0.00662068389483265,0.0370677629953792,0.0267011069476153,"20745/13640/76707/14083/13612/76499/19211/50768/56637/18186/72007/270190/12552/12540",14,"ADP_C_vs_ADP_N"
"GO:0033962","P-body assembly","3/440","23/25730",0.130434782608696,7.62747035573122,4.19420245507077,0.00682143179728373,0.0375694813154389,0.0270625108586946,"72587/13209/72068",3,"ADP_C_vs_ADP_N"
