"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Il6st",0.000993341240872575,0.354856142110475,0.142,0.108,1
"BC005624",0.000994162607486912,0.354441514994275,0.173,0.135,1
"1700112D23Rik",0.000998122495420837,-0.824998761157627,0.028,0.049,1
"Abca5",0.000998438658845121,0.147774923555022,0.414,0.357,1
"4930473A02Rik",0.00100838404176269,1.14363706793304,0.023,0.01,1
"Arid2",0.00104030968571257,0.236930916940172,0.358,0.312,1
"Abhd12",0.00104056122773219,0.157948318790847,0.343,0.289,1
"Fgf14",0.00105009928846907,0.077108978445422,0.999,0.997,1
"Hunk",0.0010565349490305,0.368267061370035,0.142,0.107,1
"Ptprk",0.00105994907312315,0.241753584927033,0.299,0.25,1
"Aff2",0.00106490111272631,0.30752898133494,0.467,0.425,1
"Aldob",0.00106952798305463,0.57219742536103,0.085,0.059,1
"AC156546.1",0.00107116620107149,0.890547849373675,0.035,0.019,1
"Ndfip1",0.00107461580110013,0.248881590689774,0.418,0.374,1
"Metrnl",0.00107891108886064,1.22230695362073,0.02,0.009,1
"Rassf5",0.00108754180976842,0.316473664795255,0.167,0.13,1
"2310033P09Rik",0.00109097469515424,0.418103742354296,0.156,0.122,1
"Lrrc4c",0.00109577216366166,0.105794150667274,0.943,0.935,1
"P4ha1",0.00109726234870156,0.335969840421051,0.173,0.136,1
"Trpc7",0.00109896132730878,0.204189333076076,0.363,0.314,1
"Cdc37l1",0.00110351278285997,0.168507644737214,0.456,0.402,1
"Mettl7a1",0.00111092554921109,0.400661374012733,0.106,0.077,1
"Mmp16",0.0011128099618744,0.151210287637839,0.696,0.661,1
"Prcp",0.00111733129652431,0.386615553351359,0.098,0.069,1
"Pkd1",0.00111874926985486,-0.150769188120877,0.712,0.746,1
"Trappc8",0.00112152162339025,0.238732039788363,0.349,0.303,1
"Dtd2",0.00112291295372952,0.653048535647018,0.059,0.037,1
"Snhg11",0.0011301695676098,0.0449489314712368,1,1,1
"Zmym4",0.0011435897519893,0.136059620741354,0.67,0.625,1
"Zfp831",0.00114379729693804,-0.555749357439585,0.084,0.116,1
"Ccdc88a",0.00114626518958849,0.102832815662471,0.923,0.896,1
"Hk1",0.0011496210967911,0.198354237642107,0.325,0.276,1
"Gopc",0.00115809426057794,0.350673238181057,0.154,0.119,1
"Gda",0.00116058460938086,-0.354100707739967,0.178,0.218,1
"Nexmif",0.00116759123993326,0.255832313455419,0.409,0.363,1
"Tsen34",0.00118231214487521,0.535250655703375,0.096,0.068,1
"Nelfb",0.00119046803398431,0.289493345236742,0.21,0.169,1
"Vwa1",0.00119273310622185,0.968550361374947,0.03,0.015,1
"Gm49527",0.00119707893677415,0.592401875489698,0.062,0.04,1
"Gm1673",0.00119717007628821,0.430281096101833,0.177,0.141,1
"Nav2",0.00120284956125279,0.173534410864521,0.931,0.915,1
"Dubr",0.00121677252528577,1.23158476720874,0.02,0.008,1
"Gm16759",0.00122286846694056,0.303489321782465,0.187,0.148,1
"Azin1",0.00124434659144614,0.31311465270534,0.164,0.127,1
"Igdcc4",0.00125102563069989,0.234830426712395,0.34,0.293,1
"Gm8098",0.00125235097601739,0.370648804946293,0.113,0.083,1
"Scfd2",0.00126332161539702,0.213246124166873,0.317,0.268,1
"Stk32b",0.00126444252875769,0.345010828543095,0.121,0.09,1
"Xpa",0.00127536037069889,0.286981012026083,0.268,0.225,1
"Rhbdl3",0.00128274473993491,-0.4424852073464,0.172,0.21,1
"Rnf24",0.00128321854341804,0.334042651685601,0.2,0.162,1
"Zc2hc1a",0.001285939188239,0.20301561501197,0.36,0.31,1
"Ociad2",0.00128865076656705,-0.535492143962641,0.067,0.096,1
"Fndc3b",0.00129142807245348,0.183371008353123,0.381,0.333,1
"Atp2b2",0.00129632770466843,-0.107846032964324,0.811,0.85,1
"Slc6a15",0.00131669345033558,0.235489221664657,0.239,0.195,1
"Lrp11",0.00132120403160536,0.246331352577928,0.208,0.167,1
"Gm11944",0.00132204098633185,0.453296832465196,0.122,0.091,1
"Afdn",0.00132904387126719,0.142424619543625,0.63,0.577,1
"Herpud1",0.00132969175390788,0.50094481129195,0.082,0.057,1
"Atp2b1",0.00133024829873739,-0.201659842211397,0.66,0.683,1
"Cpq",0.00134886660765105,0.417939365444568,0.133,0.101,1
"Tmbim6",0.00134988173990524,0.318370201207311,0.201,0.162,1
"Wipi1",0.00136817147745357,0.454695125878188,0.106,0.077,1
"Strip2",0.00137483521574849,-0.668544943666332,0.078,0.108,1
"Map4k3",0.00138026563917012,0.17208375546008,0.526,0.478,1
"Fndc3a",0.00139387527345371,0.15406239431451,0.509,0.453,1
"Jakmip2",0.0013939029308808,0.129575303494027,0.592,0.539,1
"Lmbr1",0.00140349585019946,0.225818304209572,0.381,0.33,1
"Ubap2l",0.00141995775699371,0.192724988053405,0.442,0.393,1
"Frmd4a",0.00143773217909281,0.076060617443539,0.993,0.994,1
"Bbs12",0.00145542548811751,0.66716964389167,0.063,0.041,1
"Dzip3",0.00145703467198869,0.139509182310362,0.699,0.65,1
"Rcn2",0.00145728230589413,0.284284523852053,0.284,0.241,1
"Gm16536",0.00145954643277292,0.899287698937834,0.038,0.021,1
"Lrrc4",0.00146124327874887,0.338499971125253,0.167,0.131,1
"Ccdc82",0.00146155421846301,0.202923072272217,0.398,0.352,1
"Bean1",0.00146300444686956,0.274937605366532,0.163,0.127,1
"Zfp62",0.00148156708093483,0.257609284216956,0.207,0.167,1
"Cxxc4",0.00149312880771722,0.271446355797111,0.233,0.192,1
"Baiap3",0.00150631619572707,0.1701058457326,0.699,0.663,1
"Smc3",0.00153536311132637,0.187312656818257,0.404,0.353,1
"Clstn2",0.00154104910705804,0.198787799545679,0.503,0.458,1
"Gck",0.001562331003708,0.360318081330944,0.189,0.152,1
"Gapvd1",0.00157709647535544,0.115032795928975,0.6,0.544,1
"Bmper",0.00158079335056196,0.468211824800778,0.139,0.107,1
"Plekha8",0.00158755781048541,0.369232567676721,0.126,0.095,1
"Sucla2",0.00159811774708953,0.260808800331774,0.22,0.179,1
"Arhgap28",0.00162013652226309,1.49906507807373,0.015,0.006,1
"Vsnl1",0.00162561996900226,-0.176627977731679,0.6,0.633,1
"Shkbp1",0.00162961356851102,-0.297039749362603,0.255,0.297,1
"Plk3",0.00163509932591361,0.53018035826548,0.088,0.062,1
"Ddx5",0.00165812831532063,-0.166399267141076,0.711,0.752,1
"Ppp1r1b",0.0016788492666405,-1.10545022006883,0.011,0.026,1
"Hdac3",0.00168447874296187,0.222482560101489,0.328,0.283,1
"Osbp",0.00169040236902944,0.242336154020157,0.243,0.2,1
"5330439K02Rik",0.00169324072931582,0.321191323515924,0.197,0.159,1
"Pdlim7",0.00169641101381388,0.215777583762717,0.35,0.301,1
"Erp29",0.00170790255835817,0.294599909643082,0.26,0.218,1
"St8sia4",0.00171628617375949,0.276672656737279,0.153,0.118,1
"Yipf4",0.00171633601802609,0.383587860653791,0.102,0.074,1
"Rps3",0.00173874237373464,0.765016967289815,0.042,0.025,1
"A830082K12Rik",0.0017473572870053,-0.356038714975483,0.125,0.16,1
"Bckdhb",0.00174808203872572,0.278135094815765,0.302,0.26,1
"Lyrm1",0.00175453380488629,0.321989429007527,0.213,0.175,1
"Dcaf11",0.0017580612124963,0.269528061105417,0.252,0.211,1
"Ube2n",0.00175859767931733,0.265532099132079,0.185,0.147,1
"Ctu2",0.00175989611858027,0.414109805430687,0.127,0.096,1
"Phf1",0.00177137113930253,0.271410747701929,0.227,0.186,1
"Grhpr",0.0017803320435397,0.624595960157586,0.066,0.044,1
"Sema3c",0.00180760145822417,0.47521833611936,0.111,0.082,1
"Edf1",0.0018171036128796,0.356280514658056,0.1,0.073,1
"Rps17",0.00184341111957421,0.511202057238139,0.08,0.056,1
"Zeb1",0.00184841924266945,-0.107586226466365,0.768,0.801,1
"Piwil2",0.00184914269856774,-1.19064823347431,0.009,0.023,1
"Traf3",0.0018497589164676,0.129168318798728,0.6,0.547,1
"As3mt",0.0018582610645034,0.419998500843476,0.121,0.091,1
"Supt16",0.00185875559357439,0.206519429826834,0.31,0.264,1
"Exosc5",0.00190244916710267,0.667890883241236,0.053,0.034,1
"Prkar1b",0.00190277904061165,0.187477128292805,0.523,0.477,1
"Kdm5a",0.00191916018690512,0.112200651210327,0.497,0.438,1
"Atp6ap2",0.00192040895553308,0.268110643233855,0.201,0.163,1
"Nol4",0.00192043689252917,0.131732632199119,0.563,0.513,1
"Ache",0.00192988163639319,0.194166683585682,0.369,0.32,1
"Filip1",0.00193016871846311,-0.634278560139723,0.062,0.088,1
"Aven",0.00193910310829351,-0.648120999073547,0.044,0.068,1
"Srsf12",0.0019407040158138,0.447922502405915,0.128,0.098,1
"Pcdh19",0.00195323230658634,0.396170990091405,0.225,0.187,1
"Ift88",0.00195362801685454,0.191928566856951,0.361,0.311,1
"Abcd3",0.00196192951557151,0.299254593746547,0.212,0.173,1
"Rit2",0.00196991331140083,0.15943196881188,0.668,0.64,1
"Atp6v0b",0.00197473413345442,0.155294249199264,0.573,0.52,1
"Thap2",0.00198639133716851,0.214620760475598,0.299,0.253,1
"Zfp941",0.00198795100510741,0.240114239085771,0.261,0.219,1
"Fbrs",0.00201908715471215,0.325961043071736,0.188,0.152,1
"Manba",0.00202540579042898,0.325706944573291,0.187,0.151,1
"Celf6",0.00205123711772031,0.312256625297724,0.284,0.246,1
"Gpsm1",0.00205431042630409,0.244510446731985,0.306,0.263,1
"Hectd3",0.00206000405368975,0.298288192398469,0.178,0.142,1
"Fxr1",0.00206251120706913,0.219531457300617,0.369,0.324,1
"Slc38a9",0.00209670599237825,0.185075775679399,0.387,0.337,1
"Ptpn5",0.00210566316060254,-0.193940788296528,0.608,0.638,1
"Vstm2l",0.00210826225549823,0.284052187102877,0.241,0.202,1
"Cep131",0.00212405452567261,0.295673202970305,0.181,0.145,1
"Hps4",0.00212843359459957,0.190570041450857,0.336,0.286,1
"Sgsm2",0.00215265488244795,0.161899021404387,0.483,0.43,1
"Impdh2",0.00215743628413262,0.502465256505711,0.078,0.054,1
"Taz",0.0021597159517451,0.226513777661319,0.4,0.359,1
"Trim7",0.00216425979732468,0.618364006446072,0.057,0.037,1
"Tasp1",0.00220785532922135,0.192573253829624,0.334,0.287,1
"Cyp4x1",0.00221650003313272,0.331766664752942,0.183,0.147,1
"Adamts3",0.00222033347287783,-0.481362179182356,0.115,0.148,1
"Stim1",0.00223455560785378,0.215305948051009,0.397,0.353,1
"Nat14",0.00223534854881357,0.487423671638331,0.089,0.064,1
"Cacna1c",0.0022448102474605,-0.105033787918537,0.919,0.934,1
"Lars2",0.00225177200494083,-0.072521686131847,0.912,0.929,1
"Bbs9",0.00226290325767088,0.162365983025281,0.481,0.427,1
"Zdhhc9",0.0022730365853491,0.526239931946,0.082,0.058,1
"Cldn12",0.00229324150613909,0.389929387527618,0.096,0.069,1
"Tom1l1",0.0022956589161748,-0.965561702968595,0.017,0.033,1
"Lyplal1",0.00231278784218963,0.553512862096104,0.068,0.046,1
"Catspere2",0.00231876964563906,-0.247784284192148,0.44,0.473,1
"Rhbdd2",0.00232192750891077,0.23580317676654,0.235,0.195,1
"C030047K22Rik",0.00234920768224129,0.49321235182829,0.051,0.032,1
"Gmps",0.00235289759164855,0.296652223882511,0.192,0.155,1
"Plcb2",0.00238547339928145,-1.23790051609248,0.008,0.02,1
"Mast1",0.00242662242217387,0.164491522635661,0.512,0.459,1
"Aig1",0.00246115087541031,0.112264569716445,0.53,0.468,1
"Atp6v1g1",0.00246908250334074,0.751319645154279,0.049,0.031,1
"Abhd4",0.00247001351565298,0.536599479159757,0.067,0.045,1
"Agtr1a",0.00247944923131533,1.24608433690386,0.02,0.009,1
"Adarb2",0.00248202469031451,0.264175543407444,0.628,0.594,1
"Brip1os",0.00249853966987879,0.455537702532806,0.095,0.069,1
"T2",0.0025507816021225,0.500311466955474,0.112,0.084,1
"Tut4",0.00255609575076439,0.134028339071364,0.674,0.632,1
"Cplx2",0.00257275529025583,-0.321746124463304,0.21,0.249,1
"Stt3b",0.00258262212813972,0.354636486957662,0.171,0.137,1
"1700025G04Rik",0.00258876439836748,0.179095652815453,0.42,0.371,1
"Chchd2",0.00263173494078881,0.544524078868849,0.075,0.053,1
"Tmem117",0.00264234731326938,0.238401428750719,0.382,0.344,1
"Edil3",0.00265415167517453,0.169900518191438,0.562,0.517,1
"Anks1",0.00267702606426865,0.159054624202907,0.434,0.386,1
"Pdcd2l",0.00268006936546951,0.39918471570481,0.144,0.113,1
"Asap2",0.00268360851298411,0.127691226485257,0.391,0.337,1
"Cwc27",0.00268455500399611,0.161823289493738,0.428,0.375,1
"Mtss2",0.00268970839302821,0.276865646509608,0.205,0.167,1
"Shisal1",0.00270229356186365,0.347291731430801,0.171,0.137,1
"Fhod3",0.00270874047416049,0.205136821379022,0.423,0.377,1
"2610037D02Rik",0.00274537483654331,0.127476363868003,0.418,0.362,1
"Fig4",0.00274550125291782,0.28446432681169,0.215,0.178,1
"Pla2g4b",0.00277256647189158,0.513098593650195,0.084,0.06,1
"Uba6",0.00278607586175491,0.192222334937968,0.299,0.254,1
"A830018L16Rik",0.00280345166467533,-0.117095632593883,0.495,0.542,1
"Actr10",0.00281241898200533,0.344553147469708,0.181,0.147,1
"Tenm4",0.00283606675134986,0.115273341593965,0.952,0.948,1
"Suv39h1",0.00285478734583684,0.59457551871799,0.063,0.043,1
"Ptpn4",0.00286765349585667,0.177324793928124,0.479,0.438,1
"Dgkk",0.00287887261355699,0.423039011372515,0.155,0.124,1
"Swt1",0.00288901050571702,0.199138144723884,0.358,0.311,1
"Zfp740",0.00289862936190922,0.213990707194003,0.268,0.227,1
"Sap18",0.00291339040521413,0.431796953696411,0.092,0.067,1
"Syt4",0.00294143075927031,0.250863829703624,0.313,0.272,1
"Phtf1",0.00294576246694542,0.152074049348795,0.434,0.385,1
"Ankrd42",0.00295438204742861,0.242555885029744,0.361,0.319,1
"Efna5",0.00296201984415539,0.261587644098475,0.572,0.535,1
"Rnf25",0.00297246136640824,0.227186303311224,0.416,0.376,1
"Nvl",0.00297303780606105,0.170751765841016,0.458,0.412,1
"Cdc27",0.00298247321539558,0.218653995258609,0.323,0.279,1
"Slc35f4",0.00300974768206773,0.138235732380551,0.478,0.426,1
"Adam22",0.00301318449873332,0.114930381170251,0.818,0.796,1
"Madd",0.00301750029322555,0.124869028007742,0.442,0.388,1
"Spock1",0.00304405892156414,0.158274411713092,0.612,0.566,1
"Ptpn9",0.00305849827404763,0.17235062468779,0.427,0.379,1
"Miip",0.00307594406393837,0.30174956859733,0.156,0.123,1
"Dnajb2",0.00308121880096267,0.26964853383987,0.199,0.163,1
"Grip1",0.00308351969722261,0.046922501376728,0.906,0.885,1
"Tatdn3",0.00309113915426093,0.236483566621581,0.21,0.173,1
"Prrt1",0.00309223311354929,-0.295257814947167,0.243,0.28,1
"Chchd3",0.0030978074190578,0.179472734689451,0.449,0.402,1
"Cwf19l2",0.00311164318485896,0.213820487732902,0.332,0.291,1
"AU041133",0.0031477220672696,0.309984770613793,0.147,0.115,1
"Zfp458",0.00315425320632948,0.35101999819736,0.092,0.066,1
"Mtcp1",0.00316078455993662,0.850713871081089,0.031,0.017,1
"Ncbp3",0.0031728085473451,0.372272547425957,0.205,0.17,1
"Rgs7",0.00317753208574618,0.168643188225528,0.779,0.76,1
"Gabre",0.00317862707108891,0.831046837625012,0.031,0.017,1
"Umad1",0.00318252627872493,0.16668724283083,0.362,0.313,1
"Dnajc5",0.00320194007446775,0.19186504512271,0.339,0.294,1
"Rpp38",0.00321420816743095,0.711392521877823,0.051,0.033,1
"Morc3",0.00321501533301226,0.213781341126783,0.253,0.212,1
"Eps15l1",0.00322032486159549,0.171598799644935,0.54,0.494,1
"Zwilch",0.00323440244785536,0.849251433002602,0.035,0.02,1
"Bclaf1",0.0032633357069326,-0.118700126264005,0.743,0.779,1
"Etnk2",0.00327067906292345,0.427249089449931,0.131,0.102,1
"Arhgef40",0.00327866894863481,0.262060495623243,0.226,0.188,1
"Zpbp",0.00328075091058843,-0.696029307409576,0.028,0.047,1
"Msi2",0.00329887959483737,0.192669715335007,0.692,0.654,1
"Phyh",0.0033213295433811,0.328992885380878,0.144,0.113,1
"Grin3a",0.00332924844866806,0.223007090199436,0.478,0.437,1
"Higd2a",0.00334114313666705,0.507820771403235,0.066,0.045,1
"Wdr13",0.0033475388622665,-0.21587420976248,0.234,0.275,1
"Dlx1as",0.00335449738419378,0.47701472462206,0.099,0.073,1
"Ccpg1os",0.00337014037425581,0.901436165516411,0.028,0.015,1
"Eif2b4",0.00338498213249622,0.315281847262883,0.187,0.153,1
"Usp47",0.0033952743516948,0.168615222889257,0.427,0.38,1
"Oxr1",0.00339612124119637,0.138193613955728,0.586,0.546,1
"Ak7",0.00341216357447574,0.414614756274416,0.084,0.06,1
"Mtor",0.00341427396029507,0.15741874857186,0.416,0.365,1
"Cntnap4",0.00342593774491658,0.175433884132615,0.416,0.369,1
"Atxn7",0.0034316977609321,0.183359611292331,0.363,0.319,1
"Zyg11b",0.00343688821748583,0.238420172549343,0.334,0.292,1
"Aktip",0.00345211266079447,0.222023154064216,0.223,0.185,1
"Rab15",0.00345894796412109,0.221918432615261,0.21,0.171,1
"Csnk1g3",0.00345901956967528,0.233764065267988,0.284,0.245,1
"Slc16a2",0.00346386630560781,-0.390006655503137,0.148,0.182,1
"Slc12a1",0.00349610252072526,0.544524078868849,0.069,0.048,1
"Ubxn7",0.00349810395114084,0.218528614383295,0.247,0.208,1
"Stip1",0.00350571818186884,0.320852105305829,0.235,0.199,1
"Gns",0.00353502973725942,0.243279485225697,0.284,0.244,1
"Tcp11l1",0.00354589630093005,0.199644976512189,0.341,0.296,1
"Trmt1",0.00355815652004902,0.176009323460831,0.414,0.368,1
"Sh3gl2",0.00355978198644561,0.228417488130058,0.362,0.32,1
"Map2k4",0.00356728677599918,0.194358723714952,0.511,0.474,1
"Pum2",0.00356768388133952,0.212542319317564,0.305,0.263,1
"Max",0.00357221407126086,-0.376489793452184,0.098,0.128,1
"Bcl11b",0.00357483644226434,-0.345315461448442,0.222,0.26,1
"Hpcal1",0.0035782578543992,0.289123176650299,0.193,0.158,1
"Cyb5r4",0.00359337164820972,0.191753969148785,0.308,0.265,1
"Rab18",0.00360404180701805,0.484800112012089,0.081,0.058,1
"Rab21",0.00360829487655829,0.361438583386036,0.139,0.11,1
"Papss1",0.00363436591580364,0.254222570888473,0.191,0.156,1
"Slc35f5",0.00364502855256709,0.419052541308595,0.096,0.071,1
"Cage1",0.0036464741926684,0.463961277117811,0.117,0.09,1
"Ccdc85a",0.00364810566281286,0.125594071520527,0.531,0.482,1
"Mfsd2b",0.00365884956041263,0.787978115733127,0.038,0.023,1
"Insr",0.00366992694025175,0.161396134183201,0.462,0.412,1
"Srp72",0.00368255413712137,0.228940045953177,0.33,0.288,1
"Eif4e",0.00368343546936508,0.267145952431686,0.207,0.17,1
"4930444A19Rik",0.00368448833709369,2.77590528343255,0.004,0,1
"Eif2ak2",0.00371889701364272,0.918797326177848,0.032,0.018,1
"Slitrk2",0.00373730504431226,0.593041226282741,0.065,0.044,1
"Gm10248",0.00374153424837785,-1.41611348886038,0.005,0.015,1
"Pcca",0.00374219010483871,0.123540843932471,0.631,0.584,1
"Lamp5",0.00374624697657104,-0.579886263321094,0.046,0.069,1
"Epb41l3",0.00375960244457579,0.130562034559437,0.768,0.739,1
"Syt17",0.00376067339745424,0.293313756960447,0.181,0.147,1
"Klf9",0.00377698023488702,-0.436204164642036,0.096,0.126,1
"Gramd2",0.00378367165776493,0.426167649392629,0.092,0.067,1
"Pwwp2a",0.00379667389515882,0.248546759287459,0.253,0.214,1
"Jph4",0.00380509627689526,-0.206077910148816,0.493,0.525,1
"Gpc3",0.00381778558938876,0.225708200872072,0.133,0.103,1
"Zfp398",0.00383882574749323,0.256805182360473,0.338,0.301,1
"Mrps12",0.00384667309207356,0.490503064570303,0.073,0.052,1
"Neo1",0.00390358917775233,0.195469598602694,0.412,0.368,1
"Slc25a20",0.00391928250006818,0.355789408310219,0.142,0.112,1
"Fbrsl1",0.00392430393915117,0.134081105001165,0.42,0.368,1
"Usp14",0.00393712180904229,0.21793570569689,0.288,0.246,1
"Adgrg1",0.00397545720915353,0.264535189010028,0.119,0.09,1
"Ssh2",0.00399434812013038,0.0889326959165326,0.716,0.662,1
"Gab3",0.00399545901702451,0.256311853111118,0.223,0.186,1
"Xbp1",0.00400435453033277,0.388554113547141,0.114,0.087,1
"Grina",0.00400499896713437,0.108053271657204,0.477,0.419,1
"Traf3ip2",0.00401431773250121,0.762099483907521,0.046,0.03,1
"Ndrg4",0.00402736409422682,-0.194029674396474,0.447,0.485,1
"Prps2",0.00405217784750671,0.809852615355889,0.028,0.015,1
"Lrsam1",0.00405559514402044,0.208983338271608,0.202,0.166,1
"Nsun7",0.00406868508394795,0.184228957982876,0.408,0.364,1
"Flad1",0.00407508510926988,0.441535209863071,0.084,0.061,1
"Srek1",0.00407560334266308,-0.111634181544947,0.784,0.815,1
"3110021N24Rik",0.00410253937557483,0.318568068803381,0.117,0.089,1
"Rpl7l1",0.00416556194822403,0.419388582081638,0.089,0.065,1
"Dmac2l",0.00418020886413222,0.312380910161371,0.138,0.108,1
"Frmd5",0.0041812036754658,0.127239489118319,0.811,0.788,1
"Tshz3",0.00419431423641406,0.479203164833363,0.175,0.144,1
"Lhx5",0.00420027417000705,0.770221644928969,0.054,0.036,1
"Xkr7",0.00421606865049181,0.472124535255448,0.073,0.051,1
"Unc5c",0.00422006728591597,0.119841715762203,0.615,0.576,1
"2610001J05Rik",0.00424128793764049,1.06476567663425,0.02,0.009,1
"Dlec1",0.00424750255315109,0.624595960157587,0.05,0.032,1
"Gm28050",0.0042788143809792,0.340883409699553,0.127,0.098,1
"Mia3",0.00429420453514822,0.126264278866385,0.487,0.435,1
"Nf1",0.00430886557733193,0.112238582679072,0.731,0.703,1
"Trpm3",0.00433428397105353,0.3098594088045,0.629,0.6,1
"Elavl4",0.00438110936921636,0.197307462720959,0.433,0.391,1
"Prdx2",0.00441213880710985,0.336035931173772,0.119,0.092,1
"Ctnnbip1",0.0044170347413976,0.239258695094163,0.212,0.175,1
"Fbxo28",0.00442274224728647,0.278801153790364,0.186,0.152,1
"Slc26a11",0.00442291332893033,0.405164939192245,0.139,0.111,1
"Cldn34c1",0.0044340783542122,0.401899738930733,0.105,0.08,1
"Vps50",0.00444074953865936,0.244571471472367,0.266,0.227,1
"Phldb1",0.00444492451546559,0.24205176625981,0.264,0.225,1
"Cd1d1",0.00445371479239926,1.24418480398838,0.015,0.006,1
