"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Ptprf",0.270046531672061,0.0393581505272985,0.343,0.378,1,0.568561396184522,"Not significant",NA
"Anapc5",0.270372297372482,0.247734669732896,0.406,0.408,1,0.568037808716362,"Not significant",NA
"Ktn1",0.270389865957944,-0.0126649527519565,0.576,0.626,1,0.568009589509321,"Not significant",NA
"Ecd",0.270897528441357,-0.0470984498158304,0.17,0.189,1,0.567194957274608,"Not significant",NA
"Cadps2",0.271459247118821,0.0329939081304058,0.362,0.343,1,0.566295359739465,"Not significant",NA
"Ank3",0.27324780807984,-0.0024127223457775,0.986,0.995,1,0.563443313157393,"Not significant",NA
"Zfp598",0.273607794002063,-0.0975900292359446,0.154,0.171,1,0.562871535446525,"Not significant",NA
"Ufsp2",0.27386307765075,-0.133932765164688,0.153,0.169,1,0.562466515586215,"Not significant",NA
"Preb",0.276091366223737,0.207571417361341,0.335,0.323,1,0.558947174164851,"Not significant",NA
"Nop58",0.276687008714054,0.175214844946664,0.195,0.179,1,0.558011231810449,"Not significant",NA
"Casc3",0.276747938335305,-0.07981833724849,0.231,0.25,1,0.557915605762466,"Not significant",NA
"Unc80",0.27759027020262,-0.0230184226349452,0.854,0.898,1,0.556595760376286,"Not significant",NA
"Topors",0.277632902330428,0.292275600120338,0.106,0.093,1,0.556529066841825,"Not significant",NA
"Irak1bp1",0.277886292971089,-0.165837083449424,0.118,0.133,1,0.556132874718969,"Not significant",NA
"Utp18",0.278338446894033,-0.100069313298404,0.089,0.102,1,0.555426800418834,"Not significant",NA
"Immt",0.278479620628113,-0.0228180093541392,0.183,0.205,1,0.555206581361334,"Not significant",NA
"Nsd1",0.278934806257365,0.156727934780979,0.668,0.716,1,0.554497289884715,"Not significant",NA
"Ppp1r16a",0.279608824659286,0.229676443771727,0.118,0.105,1,0.553449126058138,"Not significant",NA
"Rpl21",0.279780227023863,-0.114817970908333,0.104,0.118,1,0.553182981759366,"Not significant",NA
"Eml2",0.280149304815118,-0.0156295036659886,0.32,0.348,1,0.552610450888124,"Not significant",NA
"Naa15",0.280525861965335,0.0767996389991832,0.258,0.288,1,0.55202709451089,"Not significant",NA
"Kcnj6",0.280834485410837,0.0421732958895504,0.331,0.369,1,0.551549563550614,"Not significant",NA
"Pick1",0.281071343872192,-0.112244027244507,0.156,0.173,1,0.551183429855284,"Not significant",NA
"Trpc5",0.281117586815205,-0.0355290611036933,0.406,0.437,1,0.551111983926962,"Not significant",NA
