"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","log10_p","sig","gene_label"
"Serbp1",0.0235690099966542,-1.86507041991389,0.02,0.134,1,1.62765865939422,"Down",NA
"Cyb5b",0.0235690099966542,-1.86507041991389,0.02,0.134,1,1.62765865939422,"Down",NA
"Cdk13",0.0235690099966542,-1.86507041991389,0.02,0.134,1,1.62765865939422,"Down",NA
"Tspan7",0.0238570400876081,-1.08746284125034,0.196,0.375,1,1.62238343968324,"Down",NA
"Slc4a4",0.0239091226328469,-0.434684956301612,0.745,0.911,1,1.6214363604256,"Down",NA
"Mib2",0.0239994551972092,1.45685767497347,0.176,0.062,1,1.61979861693553,"Up",NA
"Sh3pxd2b",0.0240054535520603,-1.07452378554284,0.098,0.259,1,1.61969008418362,"Down",NA
"Ptk2",0.0243358799687789,-0.865070419913892,0.118,0.286,1,1.61375294534505,"Down",NA
"Oxr1",0.0243807925170573,-1.3886323759709,0.039,0.17,1,1.61295218140054,"Down",NA
"Ncoa2",0.0244296563453432,-1.45003292063505,0.078,0.223,1,1.61208264225173,"Down",NA
"Magi3",0.0245332669669618,1.35732200142256,0.216,0.089,1,1.61024461521591,"Up",NA
"Baz1b",0.0246740063010554,0.919200889030671,0.451,0.277,1,1.60776032869514,"Up",NA
"Snx29",0.0247758891911104,-1.12810482574769,0.039,0.17,1,1.60597075000665,"Down",NA
"Luc7l2",0.0249844199396757,-0.906890595608519,0.275,0.438,1,1.602330729068,"Down",NA
