"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","sig"
"Stim1",1.15222326088072e-28,-1.03872676106274,0.148,0.334,2.03298272149795e-24,"Down"
"Nsd3",1.1641717921179e-28,-0.645576517709629,0.331,0.567,2.05406471001282e-24,"Down"
"Nktr",1.27127912525474e-28,0.520476294502369,0.878,0.825,2.24304488859945e-24,"Up"
"Faf1",1.4868705964603e-28,-0.889425431746282,0.198,0.402,2.62343448039455e-24,"Down"
"Nf1",1.5459125785819e-28,-0.553618023418845,0.376,0.625,2.7276081536499e-24,"Down"
"Exoc2",1.55357037369628e-28,-1.6512103245478,0.063,0.208,2.74111956734972e-24,"Down"
"Dock4",1.56511224698419e-28,-0.897769983785692,0.261,0.47,2.7614840485789e-24,"Down"
"Adgrl3",1.58854188952641e-28,-0.717613690582842,0.511,0.716,2.8028233098804e-24,"Down"
"Rfx3",1.64222959476465e-28,-1.10211546733422,0.148,0.332,2.89754989700275e-24,"Down"
"Mff",1.69363331573735e-28,-1.52155434988355,0.053,0.194,2.98824662228697e-24,"Down"
"Plxna4",1.77417801601428e-28,-0.609223549216727,0.404,0.652,3.13035969145559e-24,"Down"
"Taz",1.93119729189502e-28,-1.07810099939689,0.147,0.329,3.40740450181958e-24,"Down"
"Tmod2",1.94574125433408e-28,-0.941865221810154,0.165,0.358,3.43306586914705e-24,"Down"
"Tcaf1",1.96432735241087e-28,-0.632484692162416,0.283,0.518,3.46585918059373e-24,"Down"
"Insr",2.12905062568626e-28,-0.77123027295003,0.176,0.381,3.75649692396084e-24,"Down"
"Fut8",2.22806057499423e-28,-1.03531209664998,0.148,0.334,3.93119007851981e-24,"Down"
"Zfp532",2.24674420679026e-28,-0.957927650093414,0.164,0.356,3.96415547846074e-24,"Down"
"Tnpo1",2.32035945669339e-28,-1.00730230831736,0.142,0.328,4.09404222538981e-24,"Down"
"Uty",2.45346452915172e-28,-1.04713900087894,0.148,0.334,4.32889281523529e-24,"Down"
"Hdac9",2.50405157884257e-28,-1.18549531727241,0.204,0.396,4.41814860570982e-24,"Down"
"Fam49b",2.62646125775593e-28,-0.868801759620431,0.185,0.385,4.63412824318456e-24,"Down"
"Fbxl5",2.67696927171414e-28,-1.61568282265172,0.047,0.183,4.72324458301243e-24,"Down"
"Gad2",2.77039645929775e-28,-0.822032833074074,0.277,0.489,4.88808751278495e-24,"Down"
"Cdh11",2.78687416785256e-28,-1.45376426034159,0.094,0.253,4.91716078175907e-24,"Down"
"Psme4",3.10451620905107e-28,-0.689252339289718,0.266,0.497,5.4776083992497e-24,"Down"
"Scn8a",3.24542781846719e-28,-0.56835339214352,0.407,0.658,5.72623284290352e-24,"Down"
"Vps50",3.29352505764365e-28,-1.45783392465063,0.066,0.213,5.81109561170646e-24,"Down"
"Strbp",3.41812037253315e-28,-0.550431902000861,0.417,0.666,6.03093158529749e-24,"Down"
"Dclk2",5.01919593082019e-28,-0.913470808954159,0.174,0.367,8.85586930033915e-24,"Down"
"Pikfyve",5.05010822095329e-28,-1.29165876335857,0.078,0.233,8.91041094504999e-24,"Down"
"Nav3",5.21040086872258e-28,-0.521055123552332,0.721,0.846,9.19323129277413e-24,"Down"
"Kcnj3",5.2256190727788e-28,-1.22002416130183,0.128,0.303,9.22008229201092e-24,"Down"
"Nup98",5.42880902952203e-28,-1.2652517977741,0.099,0.261,9.57859065168867e-24,"Down"
"Ube2w",5.67355432731776e-28,-1.28723783536114,0.094,0.254,1.00104192551194e-23,"Down"
"Chpt1",5.82838305557841e-28,-1.10000007833222,0.114,0.286,1.02835990632625e-23,"Down"
"Angel2",6.21145663555119e-28,-1.46682041316703,0.064,0.209,1.09594940877665e-23,"Down"
"Apex2",6.36666619090818e-28,-1.02188108962482,0.145,0.329,1.12333458272384e-23,"Down"
"Elavl1",8.76364033595792e-28,-1.41981692841825,0.08,0.232,1.54625670087642e-23,"Down"
"Igsf8",9.55162275451556e-28,-1.1179214188756,0.1,0.268,1.68528831880672e-23,"Down"
"Lpgat1",1.00219754502271e-27,-0.939637120918037,0.165,0.355,1.76827734843807e-23,"Down"
"Ppp4r3b",1.07293063708136e-27,-1.40446896408481,0.075,0.226,1.89307881606635e-23,"Down"
"Nrcam",1.10276382360723e-27,-0.670916228982154,0.337,0.569,1.94571649037259e-23,"Down"
"Nhs",1.19004553407482e-27,-1.03443430017262,0.19,0.379,2.09971634032161e-23,"Down"
"Ints6",1.27590965778896e-27,-1.13409213939459,0.117,0.286,2.25121500020285e-23,"Down"
"Mapk8",1.31724196636771e-27,-1.34273294795284,0.089,0.244,2.3241417254592e-23,"Down"
"Aak1",1.49786995863187e-27,-0.542366864112267,0.425,0.683,2.64284175501007e-23,"Down"
"Nsg1",1.55963963932372e-27,-1.70973527365281,0.056,0.193,2.75182817962277e-23,"Down"
"Ahcyl2",1.67944351294189e-27,-0.898549103014483,0.203,0.399,2.96321013423467e-23,"Down"
"Dock9",1.70616612853918e-27,-0.722897693494714,0.28,0.501,3.01035951719453e-23,"Down"
"Pias1",1.71719494252573e-27,-0.927297408930575,0.156,0.342,3.02981875659239e-23,"Down"
"Abl2",1.87941606744497e-27,-1.1734862822059,0.118,0.287,3.31604170939991e-23,"Down"
"Mir124-2hg",2.1303655461852e-27,-1.50106997511994,0.069,0.215,3.75881696968916e-23,"Down"
"Kifc2",2.15654397783912e-27,0.979941400690142,0.537,0.414,3.80500619449934e-23,"Up"
"Tspan5",2.48900543603313e-27,-1.12311894835312,0.131,0.305,4.39160119133685e-23,"Down"
"Zfp950",2.59856175411404e-27,-0.703517145070027,0.229,0.443,4.58490235895882e-23,"Down"
"Dzip3",2.61504885535647e-27,-0.59349823747331,0.34,0.581,4.61399220039096e-23,"Down"
"Rapgef5",2.77252901271183e-27,-1.06408779332279,0.154,0.335,4.89185019002875e-23,"Down"
"Slf1",2.84860192588775e-27,-0.854939106238685,0.187,0.381,5.02607323803634e-23,"Down"
"Pdia3",2.90203856925536e-27,-1.28043265745602,0.091,0.248,5.12035685159415e-23,"Down"
"Epha5",3.13171569710288e-27,-0.813968101634931,0.286,0.499,5.52559917596833e-23,"Down"
"Cnot6l",3.93745949150572e-27,-1.58249757446379,0.06,0.198,6.9472535268127e-23,"Down"
"Ndufs1",3.97442457755257e-27,-1.03001432972617,0.108,0.275,7.01247472463375e-23,"Down"
"Tmbim6",4.18367428090803e-27,-1.82573303772854,0.039,0.164,7.38167490123412e-23,"Down"
"Ndrg3",4.36451724552922e-27,-1.19584277790145,0.097,0.257,7.70075422801175e-23,"Down"
"Fam126b",4.69785811122669e-27,-1.09682971562631,0.122,0.291,8.28890085144837e-23,"Down"
"Spock1",5.51118866256509e-27,-0.814058795025999,0.321,0.526,9.72394127622984e-23,"Down"
"Cbx6",5.66725314920771e-27,-1.00921687879027,0.117,0.288,9.99930145646208e-23,"Down"
"Kdm3b",6.01120707752653e-27,-1.22656445354753,0.097,0.256,1.06061737675878e-22,"Down"
"Akap10",6.0461328637005e-27,-1.24117279409654,0.093,0.25,1.06677968247132e-22,"Down"
"Fbxo8",6.54945190207133e-27,-2.21027004090344,0.027,0.142,1.15558529360147e-22,"Down"
"March6",7.13186079723123e-27,-1.2050062275953,0.108,0.272,1.25834551906348e-22,"Down"
"Slc6a15",7.18071450755011e-27,-1.52025967212849,0.06,0.199,1.26696526771214e-22,"Down"
"Tmem30a",7.41423063482301e-27,-1.91689604782148,0.033,0.153,1.30816685320817e-22,"Down"
"Phc3",7.41964606775561e-27,-0.997749616837815,0.139,0.315,1.3091223521948e-22,"Down"
"Slc6a6",7.44780873822611e-27,-0.841834712020161,0.165,0.357,1.31409137377262e-22,"Down"
"Uba6",7.83070381918484e-27,-1.25469291323976,0.083,0.236,1.38164938185697e-22,"Down"
"Ankrd44",8.79495923614849e-27,-1.37609776675126,0.096,0.25,1.55178260762604e-22,"Down"
"Ift88",8.85747681310488e-27,-1.0429762340641,0.124,0.295,1.56281320890423e-22,"Down"
"Cog5",8.93810722088252e-27,-1.03179525812442,0.134,0.309,1.57703963805251e-22,"Down"
"Etnk1",9.04330678600765e-27,-0.598224413124003,0.299,0.529,1.59560104932319e-22,"Down"
"Kdm4c",9.51324454922708e-27,-0.960176112641165,0.144,0.322,1.67851686826563e-22,"Down"
"Dennd4c",9.58410479572148e-27,-1.33463926590651,0.083,0.235,1.6910194501571e-22,"Down"
"Slc7a14",9.90820339205077e-27,-0.931744903028966,0.182,0.373,1.74820340649344e-22,"Down"
"Gm40841",1.04586581525253e-26,-1.20363996339518,0.098,0.257,1.84532564443156e-22,"Down"
"Atxn1",1.10567817120908e-26,-0.556400631166483,0.48,0.71,1.95085856528129e-22,"Down"
"Snx14",1.13519979349204e-26,-1.09409407146267,0.119,0.287,2.00294651563735e-22,"Down"
"Tasp1",1.17727306985089e-26,-1.09531028942911,0.11,0.276,2.07718060444492e-22,"Down"
"Top2b",1.20827273915404e-26,-1.11912511370467,0.101,0.263,2.13187642096339e-22,"Down"
"Sbf2",1.26727676033165e-26,-0.540699897112868,0.398,0.654,2.23598311592916e-22,"Down"
"Ogdh",1.39372407085224e-26,-0.740730175310999,0.231,0.441,2.45908675061169e-22,"Down"
"Gm1043",1.41311225081182e-26,-0.754159193679308,0.237,0.446,2.49329525533237e-22,"Down"
"Cop1",1.41948937776512e-26,-1.15129154338076,0.105,0.266,2.50454705812878e-22,"Down"
"Fer",1.51367892397905e-26,-0.935342615630827,0.148,0.33,2.67073509346864e-22,"Down"
"Fyttd1",1.57396604263095e-26,-1.25478322561519,0.097,0.254,2.77710568561805e-22,"Down"
"Sgce",1.58058818437693e-26,-1.45376426034159,0.074,0.218,2.78878979251465e-22,"Down"
"Ipo8",1.59078569374544e-26,-1.2100715768088,0.091,0.245,2.80678227804445e-22,"Down"
"Psmb2",1.61562901524134e-26,-1.684377188483,0.043,0.169,2.85061583449182e-22,"Down"
"Syne1",1.77402359964491e-26,0.438385969536822,0.975,0.934,3.13008723921348e-22,"Up"
"Ndfip2",1.80221462265125e-26,-1.94408988692467,0.032,0.15,3.17982748020586e-22,"Down"
"Syt4",1.80298211017449e-26,-1.07936874556009,0.106,0.268,3.18118163519187e-22,"Down"
"Gm45323",1.92021279634147e-26,-1.71597214364296,0.052,0.184,3.38802345786488e-22,"Down"
"Mapre2",1.92308478361341e-26,-1.05322633075786,0.114,0.28,3.39309079220749e-22,"Down"
"Zfyve9",1.97377256749215e-26,-0.675061933902558,0.263,0.481,3.48252431808314e-22,"Down"
"Dpm1",2.01322008870224e-26,-1.37062302504134,0.07,0.214,3.55212552450624e-22,"Down"
"Scai",2.0225141331293e-26,-0.922406503216265,0.168,0.354,3.56852393649334e-22,"Down"
"Cux1",2.05468078392002e-26,-0.793726278059211,0.215,0.416,3.62527877514849e-22,"Down"
"Cpsf7",2.35530103942381e-26,-0.962266114202136,0.135,0.311,4.15569315395937e-22,"Down"
"Ssbp2",2.65188551568338e-26,-0.666388905429214,0.295,0.513,4.67898680387176e-22,"Down"
"Pja2",2.67293889285037e-26,-0.922198016598524,0.172,0.356,4.71613338254519e-22,"Down"
"Ccnt2",2.82442410631015e-26,-0.892034065858148,0.166,0.352,4.98341389317363e-22,"Down"
"Acbd6",2.9872407193277e-26,-0.97431288066126,0.139,0.316,5.2706875251818e-22,"Down"
"Ocrl",2.99667756614769e-26,-0.98388678047933,0.156,0.334,5.28733789771098e-22,"Down"
"Mllt3",3.01941171767556e-26,-0.833089662901028,0.204,0.399,5.32745003466676e-22,"Down"
"Lrrc8d",3.11014940937713e-26,-1.55096641936695,0.063,0.2,5.487547617905e-22,"Down"
"Pcdh19",3.13936929662808e-26,-1.81578337732094,0.059,0.192,5.53910318697059e-22,"Down"
"Wdfy3",3.36850380513914e-26,-0.484271374859172,0.46,0.724,5.94338811378749e-22,"Down"
"Ankrd28",3.38817361363193e-26,-1.12405881486251,0.127,0.294,5.97809352389218e-22,"Down"
"Cstf3",3.55556879392912e-26,-0.901000582008579,0.15,0.331,6.27344558000854e-22,"Down"
"Olfm3",3.63244705227269e-26,-1.10674518449139,0.179,0.357,6.40908957902993e-22,"Down"
"Klf12",3.91465225928233e-26,-0.756939336394081,0.317,0.53,6.90701244627774e-22,"Down"
"Acbd5",4.36236380029284e-26,-1.41242346496069,0.071,0.212,7.69695468923668e-22,"Down"
"Cpsf6",4.52540720362476e-26,-1.0156431479497,0.14,0.314,7.98462847007553e-22,"Down"
"Btbd1",4.5570169958816e-26,-1.30320458376621,0.09,0.241,8.04040078753349e-22,"Down"
"Rnf130",4.64447694798284e-26,-0.79173487512887,0.241,0.441,8.19471512702093e-22,"Down"
"Atrx",4.97246040494594e-26,0.464065897733197,0.896,0.811,8.77340913848662e-22,"Up"
"Klhl7",5.18663726597248e-26,-0.830327611805795,0.2,0.395,9.15130279208185e-22,"Down"
"Zfp608",5.38263410163956e-26,-0.990233154046925,0.142,0.315,9.49711960893284e-22,"Down"
"Exoc6b",5.63995415067287e-26,-0.576582720550231,0.339,0.571,9.95113510344722e-22,"Down"
"Hspa5",5.73549517766133e-26,-1.01682584650553,0.128,0.298,1.01197076914657e-21,"Down"
"Pcnx",6.61492415283399e-26,-0.925757644432507,0.157,0.34,1.16713721752603e-21,"Down"
"Atf7",6.62415109788209e-26,-1.31524439626016,0.085,0.233,1.16876521971032e-21,"Down"
"Slc12a6",6.63906442283599e-26,-0.841556923429549,0.156,0.339,1.17139652676518e-21,"Down"
"Rabgap1l",7.15930231238687e-26,-0.608274209397212,0.353,0.586,1.26318729999754e-21,"Down"
"Nebl",7.36003875091806e-26,-0.616868524607697,0.379,0.613,1.29860523721198e-21,"Down"
"Lmtk2",7.4582677025514e-26,-1.02111981759918,0.124,0.29,1.31593675343817e-21,"Down"
"Ddhd1",7.87441350393104e-26,-0.89581471125815,0.162,0.342,1.38936151863359e-21,"Down"
"Focad",8.91176015601462e-26,-0.750795482570791,0.222,0.42,1.57239096192722e-21,"Down"
"Arnt2",9.46370912001838e-26,-0.969961175651009,0.154,0.332,1.66977683713604e-21,"Down"
"Atp5c1",9.7699453560332e-26,-1.60240834169672,0.051,0.18,1.7238091586185e-21,"Down"
"Lrrtm3",1.04594205160704e-25,-0.864827390603133,0.292,0.492,1.84546015585546e-21,"Down"
"Sun1",1.10659394095862e-25,-1.13973349567435,0.094,0.248,1.95247434942738e-21,"Down"
"Psd3",1.33787630688619e-25,-1.23558409029205,0.106,0.262,2.36054895586999e-21,"Down"
"C2cd5",1.33905183054651e-25,-0.586799849145828,0.329,0.563,2.36262304981626e-21,"Down"
"Pde4dip",1.35702633934287e-25,-0.451914888160525,0.477,0.739,2.39433727313656e-21,"Down"
"Stxbp5",1.39120699054824e-25,-0.844300797767817,0.204,0.395,2.45464561412332e-21,"Down"
"Pde8b",1.43089093323617e-25,-0.865799271458907,0.233,0.427,2.5246639626019e-21,"Down"
"Dcaf7",1.47663630615906e-25,-1.56924147776152,0.061,0.193,2.60537709858704e-21,"Down"
"E230016M11Rik",1.63707995216291e-25,-1.62813516681509,0.061,0.193,2.88846386759623e-21,"Down"
"Uqcrc2",1.73804075881718e-25,-1.37912545944883,0.069,0.208,3.06659911485703e-21,"Down"
"Tmem87a",1.82218650545129e-25,-1.49099716654056,0.061,0.194,3.21506587021826e-21,"Down"
"Pkd1",1.95591047680487e-25,0.759942433128639,0.639,0.567,3.45100844527451e-21,"Up"
"Tpp2",2.38527011048471e-25,-1.03872676106274,0.115,0.278,4.20857058293922e-21,"Down"
"Fkbp15",2.39024616649855e-25,-1.33220228046067,0.078,0.222,4.21735033617004e-21,"Down"
"Neto2",2.4593108849088e-25,-1.31017340671274,0.099,0.251,4.3392081253331e-21,"Down"
"Dock7",2.60426176698261e-25,-0.563535156086956,0.33,0.564,4.59495946166412e-21,"Down"
"Mdh1",2.6568237094752e-25,-1.63868197625937,0.046,0.17,4.68769975299804e-21,"Down"
"Ncoa2",2.7112331529915e-25,-0.653441789665191,0.3,0.52,4.78369977513821e-21,"Down"
"Tspan7",2.71594904269772e-25,-0.845283952914294,0.206,0.394,4.79202049093585e-21,"Down"
"Hook3",2.7904593290367e-25,-0.813970718405648,0.19,0.379,4.92348644015236e-21,"Down"
"Ankrd10",2.87226550188397e-25,-0.833931299773379,0.176,0.363,5.06782525152407e-21,"Down"
"Rufy3",2.9924040268986e-25,-0.609963270581116,0.297,0.519,5.27979766505989e-21,"Down"
"Zcchc7",3.34665518249729e-25,-0.523149470669272,0.401,0.642,5.90483840399822e-21,"Down"
"Tle4",3.45293764671437e-25,-1.12942966774713,0.131,0.294,6.09236318386283e-21,"Down"
"Gramd1b",3.5320798470393e-25,-0.737272136915128,0.232,0.433,6.23200168211614e-21,"Down"
"Pam",3.5626303440766e-25,-0.735030505602881,0.321,0.536,6.28590497908874e-21,"Down"
"Klf7",3.80387259717523e-25,-0.948236227114836,0.145,0.318,6.71155281045598e-21,"Down"
"Foxk2",4.0236915164398e-25,-1.13908424895709,0.11,0.267,7.09940131160639e-21,"Down"
"Ewsr1",4.06966781393606e-25,-0.640615374509008,0.235,0.448,7.18052189090878e-21,"Down"
"Zfp398",4.31499631211268e-25,-1.04917571029377,0.118,0.28,7.61337949309161e-21,"Down"
"Sybu",4.34114583744431e-25,-0.748180791660378,0.243,0.444,7.65951771558674e-21,"Down"
"Hdac3",4.35048309687148e-25,-0.99727631756924,0.103,0.261,7.67599237612003e-21,"Down"
"Scg3",5.20769150855881e-25,-1.13783490607567,0.113,0.27,9.18845089770117e-21,"Down"
"Arhgef11",5.23101491518546e-25,-0.875384410010398,0.179,0.36,9.22960271635323e-21,"Down"
"Grid1",5.26190081632518e-25,-0.613216159561764,0.578,0.754,9.28409780032415e-21,"Down"
"Mblac2",5.27926202847579e-25,-1.08046051937192,0.12,0.28,9.31472992304267e-21,"Down"
"Srsf1",5.51769749887224e-25,-1.0258758426129,0.116,0.278,9.73542546701017e-21,"Down"
"Gmds",5.60833614427378e-25,-0.861478418814572,0.197,0.383,9.89534829295666e-21,"Down"
"Fbxl2",6.09541271982979e-25,-0.76730456973623,0.183,0.374,1.07547462028677e-20,"Down"
"St7",6.53200342287317e-25,-0.98598529899077,0.15,0.319,1.15250668393174e-20,"Down"
"Rapgef4",6.76032219457908e-25,-0.639190355324087,0.345,0.56,1.19279124801153e-20,"Down"
"Stag1",6.95420871861422e-25,-0.574241246701135,0.36,0.585,1.22700058631229e-20,"Down"
"Ddhd2",7.22617999510458e-25,-0.728886373997724,0.235,0.434,1.27498719833625e-20,"Down"
"Ahcyl1",7.31542853861873e-25,-1.24577121806575,0.087,0.233,1.29073421135389e-20,"Down"
"Rcor3",7.33500845876895e-25,-1.63931991349766,0.055,0.183,1.29418889246519e-20,"Down"
"Mfap3",8.25492678329638e-25,-1.50328439618539,0.064,0.197,1.45649928164481e-20,"Down"
"Pum1",8.62055585577463e-25,-0.779434756914766,0.165,0.346,1.52101087519287e-20,"Down"
"Gabrg1",8.64771811411874e-25,-1.52872631802281,0.072,0.209,1.52580338405511e-20,"Down"
"Trim23",9.420809494154e-25,-1.57057792532434,0.048,0.172,1.66220762714853e-20,"Down"
"Hira",1.02444607565949e-24,-0.84571814650739,0.168,0.349,1.80753265589361e-20,"Down"
"Sppl2a",1.05136758196367e-24,-1.70234061348169,0.046,0.167,1.8550329616167e-20,"Down"
"Tnr",1.06615178292877e-24,-0.668970141084765,0.348,0.564,1.88111820579951e-20,"Down"
"Nln",1.12460462862407e-24,-1.26604994545575,0.091,0.237,1.98425240674431e-20,"Down"
"Acsl1",1.17321566028474e-24,-1.28383925889927,0.077,0.218,2.0700217110064e-20,"Down"
"Jazf1",1.17590723278598e-24,-0.630957262247938,0.31,0.523,2.07477072152758e-20,"Down"
"Gpm6b",1.19602551765793e-24,-1.41115808896373,0.072,0.21,2.11026742335565e-20,"Down"
"Atpif1",1.27188243362536e-24,-1.67883081597636,0.049,0.171,2.24410936588858e-20,"Down"
"Dcaf17",1.3014707271886e-24,-1.35851594519377,0.068,0.204,2.29631495105157e-20,"Down"
"Sos1",1.34053019202737e-24,-0.997062434459862,0.134,0.3,2.3652314708131e-20,"Down"
"Clock",1.39054465726803e-24,-0.788133199745832,0.166,0.349,2.45347699328371e-20,"Down"
"Tmem59l",1.43908702784306e-24,-1.22725573053291,0.088,0.234,2.5391251519263e-20,"Down"
"Ric8b",1.53778982480539e-24,-1.10443000811357,0.108,0.263,2.71327636688662e-20,"Down"
"Safb2",1.64242004536032e-24,0.944922687312901,0.549,0.45,2.89788592803375e-20,"Up"
"Slc7a6",1.6904211923566e-24,-1.18889085484401,0.092,0.239,2.98257915179398e-20,"Down"
"Tra2a",1.77342208306068e-24,-0.555893100446878,0.365,0.599,3.12902592335227e-20,"Down"
"Pnpla8",1.77525878931821e-24,-1.34490078463555,0.08,0.22,3.13226660787306e-20,"Down"
"Cntnap4",1.92711417642172e-24,-0.999080956602453,0.201,0.377,3.40020025287849e-20,"Down"
"Mest",1.9589488664264e-24,-1.35273434011034,0.085,0.226,3.45636937992273e-20,"Down"
"Kifap3",1.98499716468755e-24,-0.625481207165054,0.292,0.509,3.50232899737471e-20,"Down"
"Pfkp",2.00633336836624e-24,-0.747696725218578,0.235,0.431,3.53997459514539e-20,"Down"
"Pten",2.31093412147312e-24,-1.267021640839,0.089,0.234,4.07741216392717e-20,"Down"
"Txndc16",2.33635457426906e-24,-1.2182509172717,0.074,0.213,4.12226401084033e-20,"Down"
"Atp6v1h",2.34365150608393e-24,-1.36630141909125,0.072,0.208,4.13513871733449e-20,"Down"
"Abhd12",2.48869415920448e-24,-0.990431204021962,0.123,0.284,4.39105197450039e-20,"Down"
"Pcmtd2",2.63281801907146e-24,-1.01336004090432,0.115,0.274,4.64534411284968e-20,"Down"
"Umad1",2.6696591862363e-24,-1.05948532122954,0.136,0.296,4.71034666819533e-20,"Down"
"Capn7",2.74799437034845e-24,-1.34902342765941,0.068,0.202,4.8485612670428e-20,"Down"
"Ppfia2",2.85221727508225e-24,-0.465883454716878,0.468,0.701,5.03245216015512e-20,"Down"
"Cdc42",2.93596403890618e-24,-1.2864132025631,0.084,0.226,5.18021495024607e-20,"Down"
"Mpdz",3.02594171914172e-24,-0.92204378089741,0.141,0.307,5.33897156925364e-20,"Down"
"Ttc7b",3.19664166277988e-24,-0.692221951903558,0.212,0.408,5.64015454980882e-20,"Down"
"Khdrbs3",3.24029078905899e-24,-1.28737094986953,0.089,0.232,5.71716906821569e-20,"Down"
"Mpc1",3.36829165493056e-24,-1.08403438938401,0.115,0.271,5.94301379595949e-20,"Down"
"Mir99ahg",3.44466228620249e-24,-0.670463527940324,0.317,0.526,6.07776213777567e-20,"Down"
"Plcb1",3.44488529949107e-24,-0.711203628777236,0.442,0.648,6.07815562242205e-20,"Down"
"Slit2",3.63356245092263e-24,-1.12255835186621,0.183,0.35,6.41105758840788e-20,"Down"
"Usp22",3.78516317377617e-24,-1.26410304083801,0.083,0.224,6.67854190381068e-20,"Down"
"Usp45",3.81781045774494e-24,-1.0901090398445,0.108,0.261,6.73614477164517e-20,"Down"
"Nr2c2",4.11413081705847e-24,-1.26065803646562,0.093,0.237,7.25897241361796e-20,"Down"
"Basp1",4.22669641843442e-24,-1.01212260996568,0.128,0.289,7.45758316068569e-20,"Down"
"Usp32",4.39912848573859e-24,-0.730394008300382,0.201,0.393,7.76182230023716e-20,"Down"
"Lrch1",4.43682173309499e-24,-0.677526979429515,0.226,0.422,7.82832826587279e-20,"Down"
"Fbxo11",4.58534928513151e-24,-0.763978934665159,0.195,0.384,8.09039027868604e-20,"Down"
"Efr3a",4.80014343120846e-24,-1.48177863651118,0.073,0.207,8.46937307002421e-20,"Down"
"Fam120a",4.90928588796042e-24,-0.72894409603747,0.187,0.373,8.66194402071737e-20,"Down"
"Sgms1",4.96536571178606e-24,-0.904192619509616,0.165,0.338,8.76089126187533e-20,"Down"
"Anapc1",5.0200823232868e-24,-1.05561775876063,0.125,0.284,8.85743325120722e-20,"Down"
"Rabac1",5.20224514568299e-24,-1.61641459798615,0.05,0.172,9.17884133504306e-20,"Down"
"Tmem135",5.26293321578766e-24,-1.00572483876753,0.128,0.287,9.28591936593575e-20,"Down"
"Ryk",5.3478273509033e-24,-1.39578107623518,0.066,0.197,9.43570657793379e-20,"Down"
"Klhdc2",5.63823781912448e-24,-1.60928183796287,0.048,0.168,9.94810680806323e-20,"Down"
"Csnk1a1",6.1337546628449e-24,-0.672464299350262,0.249,0.453,1.08223967271235e-19,"Down"
"Tspyl2",6.46852196422559e-24,1.01926917124693,0.463,0.336,1.14130601536796e-19,"Up"
