"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Dclk11",0.0093818170219383,0.285443020757254,0.821,0.758,1,"11","Dclk1"
"Abhd61",0.00946031738508529,0.641493606528302,0.255,0.173,1,"11","Abhd6"
"Lcorl2",0.00972516329542373,0.485896367854021,0.331,0.237,1,"11","Lcorl"
"Slc44a53",0.00979576681504433,0.61895789764561,0.297,0.212,1,"11","Slc44a5"
"Casz1",7.40825750728195e-241,5.35574524791245,0.723,0.038,1.29918611905204e-236,"12","Casz1"
"Gbx1",1.35233491897625e-218,5.16371049671834,0.532,0.017,2.37158974740864e-214,"12","Gbx1"
"Robo3",2.08858960689333e-156,5.40386719753062,0.447,0.02,3.66275959360884e-152,"12","Robo3"
"Elfn1",3.18992288953607e-125,3.79992056121683,0.681,0.08,5.5941677713794e-121,"12","Elfn1"
"Scube2",2.62141108375183e-112,4.65403945242737,0.333,0.015,4.59716861757558e-108,"12","Scube2"
"Tshz3",8.94456858126099e-101,3.5478539880514,0.667,0.097,1.56860899209574e-96,"12","Tshz3"
"Sox6",4.26215067983993e-95,2.4943099670327,0.695,0.101,7.47453364723529e-91,"12","Sox6"
"Sulf21",1.59983457441745e-86,2.83904125124047,0.851,0.205,2.80562989315588e-82,"12","Sulf2"
"Kcnmb4",8.33091514882963e-78,3.36601087723316,0.454,0.053,1.46099258965025e-73,"12","Kcnmb4"
"Satb1",4.23910652501051e-75,3.69981622583715,0.468,0.06,7.43412111291092e-71,"12","Satb1"
"Ror1",1.45178643509799e-71,4.4535925713106,0.255,0.016,2.54599787123135e-67,"12","Ror1"
"Meis1",5.8626262339214e-66,3.98499783666075,0.333,0.033,1.0281287626428e-61,"12","Meis1"
"Coro6",9.27926991616828e-63,2.59873010072284,0.787,0.241,1.62730556519843e-58,"12","Coro6"
"Nefm",2.37184322998115e-58,2.57833887046698,0.574,0.115,4.15950147241794e-54,"12","Nefm"
"Hs6st33",6.91034586557395e-56,1.91630462601639,0.957,0.449,1.2118673544457e-51,"12","Hs6st3"
"Bcl11b2",8.60356403286188e-53,2.26653054614695,0.589,0.127,1.50880702444299e-48,"12","Bcl11b"
"9330158H04Rik",1.54314528857088e-52,3.16861262525713,0.34,0.043,2.70621389256675e-48,"12","9330158H04Rik"
"Actn2",2.48029998866346e-52,3.3817865165642,0.333,0.042,4.34970209011911e-48,"12","Actn2"
"Cacna2d23",3.22440783892351e-52,1.85906488664369,0.965,0.559,5.65464402712015e-48,"12","Cacna2d2"
"Tmem1781",7.46017015558129e-51,2.55658609106026,0.504,0.099,1.30829004018429e-46,"12","Tmem178"
"Bcl11a",1.54576440329021e-49,2.37202315906897,0.61,0.154,2.71080703405004e-45,"12","Bcl11a"
"Mef2c",8.54096113507588e-49,2.59437653112903,0.44,0.077,1.49782835425826e-44,"12","Mef2c"
"Ebf4",1.37653127017619e-48,2.51604317030818,0.624,0.17,2.41402288850798e-44,"12","Ebf4"
"Srrm42",3.72301070333489e-48,1.94797686297322,0.894,0.44,6.5290438704384e-44,"12","Srrm4"
"9530059O14Rik",1.72651035710024e-46,2.06982433831475,0.773,0.293,3.02778121324669e-42,"12","9530059O14Rik"
"Chrm33",2.24867841540768e-46,2.10165075466957,0.823,0.326,3.94350733710045e-42,"12","Chrm3"
"Klhl11",3.31589560421318e-46,2.09188019307741,0.702,0.22,5.81508612110866e-42,"12","Klhl1"
"Gm21641",9.54408838463784e-43,2.27562268403681,0.511,0.117,1.67374678001394e-38,"12","Gm2164"
"Tenm21",1.69058789835073e-40,1.70900139821699,0.993,0.792,2.96478399733767e-36,"12","Tenm2"
"Chrm22",9.12089974227736e-40,2.25050254545423,0.631,0.191,1.59953218780318e-35,"12","Chrm2"
"Nrxn21",4.9552040106205e-37,1.24194000712199,0.979,0.738,8.68994127342517e-33,"12","Nrxn2"
"Tcf43",7.20968338692979e-36,1.93243171358587,0.667,0.229,1.26436217556588e-31,"12","Tcf4"
"Pitpnc11",1.759540321859e-35,1.71139819049811,0.766,0.319,3.08570586244413e-31,"12","Pitpnc1"
"Mgat5b",1.99345269936124e-35,2.11132879738675,0.546,0.159,3.4959179988698e-31,"12","Mgat5b"
"Inpp5j",6.67762848791108e-34,2.37085214030266,0.383,0.081,1.17105570792497e-29,"12","Inpp5j"
"Stac21",2.1695608659927e-33,2.41133704027165,0.362,0.074,3.8047588906914e-29,"12","Stac2"
"Gm3764",9.57370602568702e-33,1.93886851597947,0.546,0.161,1.67894082572473e-28,"12","Gm3764"
"A330102I10Rik1",1.25699965698646e-31,1.98525391580857,0.567,0.181,2.20440029845715e-27,"12","A330102I10Rik"
"A330008L17Rik2",8.96534476407173e-31,2.19299963446797,0.61,0.223,1.57225251127526e-26,"12","A330008L17Rik"
"Meg31",1.66284978505752e-30,0.441329936578113,1,1,2.91613966805537e-26,"12","Meg3"
"Grik33",9.72317425140844e-30,1.5889829714202,0.787,0.396,1.7051530684695e-25,"12","Grik3"
"Epha10",1.25540686501774e-29,1.66164637517972,0.716,0.307,2.20160701918162e-25,"12","Epha10"
"Cntn33",1.26294369393187e-29,1.60211554446936,0.745,0.329,2.21482435604832e-25,"12","Cntn3"
"Kcnip14",2.662983352095e-29,1.34243497811816,0.872,0.461,4.670073904569e-25,"12","Kcnip1"
"Mmp161",3.00240000324787e-29,1.48687139261342,0.844,0.493,5.2653088856958e-25,"12","Mmp16"
"Cdk141",4.47803694199625e-29,1.65056566500391,0.702,0.306,7.85313338517882e-25,"12","Cdk14"
"Asic23",3.88268167033562e-28,1.09709560618494,0.993,0.925,6.80905884526758e-24,"12","Asic2"
"Ubash3b1",2.19437607091924e-27,1.75389254637252,0.553,0.193,3.84827731557107e-23,"12","Ubash3b"
"Mdga11",3.67544244245412e-27,2.3117644884845,0.418,0.116,6.44562341133178e-23,"12","Mdga1"
"Mitf",5.18707162493481e-26,2.66545962919051,0.277,0.056,9.09656750864818e-22,"12","Mitf"
"Srgap12",7.09474990799752e-26,1.85107103345584,0.681,0.336,1.24420629136553e-21,"12","Srgap1"
"Stxbp6",8.39478709690387e-26,2.39189455586455,0.319,0.072,1.47219381318403e-21,"12","Stxbp6"
"Gpr158",8.40476514623519e-26,0.922433636701647,0.972,0.894,1.47394366369526e-21,"12","Gpr158"
"Igsf212",1.35210434358462e-24,1.59749403464047,0.511,0.17,2.37118538734434e-20,"12","Igsf21"
"Sytl5",2.81413821484975e-24,2.31446349172058,0.305,0.071,4.93515418738201e-20,"12","Sytl5"
"Slc6a1",2.94319908498789e-24,1.47691894958085,0.667,0.288,5.16148823534325e-20,"12","Slc6a1"
"Rras2",4.62581979650211e-24,2.20755890549764,0.326,0.08,8.11230017712575e-20,"12","Rras2"
"Vwc2l5",4.98727651951961e-24,1.46992434318789,0.61,0.235,8.74618683228155e-20,"12","Vwc2l"
"Pitpnm31",5.38880448806191e-24,1.57266553351865,0.546,0.197,9.45034643071418e-20,"12","Pitpnm3"
"Vstm2a",6.10071670974448e-24,2.09291885808953,0.426,0.132,1.06988268938789e-19,"12","Vstm2a"
"Zfp804a3",8.76867372048415e-24,1.98582721009026,0.667,0.339,1.5377623103613e-19,"12","Zfp804a"
"Cdh132",1.28448250306305e-23,1.60155575673333,0.809,0.48,2.25259696562166e-19,"12","Cdh13"
"Man2a1",1.33656168790096e-23,1.80296315294045,0.383,0.105,2.34392823207191e-19,"12","Man2a1"
"Malat11",2.17120042295874e-23,0.602382176514925,1,1,3.80763418174274e-19,"12","Malat1"
"Fam222a",3.48837401774116e-23,2.58965860443196,0.262,0.057,6.11756151491267e-19,"12","Fam222a"
"Srcin1",1.08248454243213e-22,1.39960745870924,0.73,0.394,1.89835314206322e-18,"12","Srcin1"
"Pld52",1.53877221428688e-22,1.72134938738679,0.56,0.223,2.69854483219491e-18,"12","Pld5"
"Ralyl3",1.59743314575634e-22,0.968117538873277,0.979,0.867,2.8014185077129e-18,"12","Ralyl"
"Synpr",2.91239463230354e-21,2.01487409040857,0.426,0.143,5.10746646667072e-17,"12","Synpr"
"Cdh81",4.89271998389396e-21,1.484394070143,0.723,0.395,8.58036303575484e-17,"12","Cdh8"
"Trpc73",5.98835310815769e-21,1.28026209922729,0.645,0.283,1.05017748457761e-16,"12","Trpc7"
"Kcnd31",7.51645620358193e-21,1.27660660640696,0.809,0.51,1.31816092442216e-16,"12","Kcnd3"
"Mpped23",8.82885309981805e-21,1.66807636819246,0.56,0.234,1.54831596811509e-16,"12","Mpped2"
"Pex5l2",9.44410363252638e-21,2.05051657198523,0.667,0.392,1.65621245403615e-16,"12","Pex5l"
"Snph1",1.12336390350185e-20,1.39783261132769,0.667,0.32,1.97004327757119e-16,"12","Snph"
"Ddah1",1.70366773989381e-20,1.84643747944601,0.383,0.118,2.98772211545177e-16,"12","Ddah1"
"Asap11",1.73441231274509e-20,1.36439013920081,0.652,0.3,3.04163887286107e-16,"12","Asap1"
"Thy1",5.76442906140707e-20,1.7573765786365,0.433,0.152,1.01090792449896e-15,"12","Thy1"
"Rtn4rl11",7.42255845294892e-20,1.8405463357486,0.298,0.077,1.30169407589365e-15,"12","Rtn4rl1"
"Insyn2a",8.48658245824237e-20,2.04912374020984,0.291,0.075,1.48829196570196e-15,"12","Insyn2a"
"Pfkp1",1.06179321745973e-19,1.36656865610765,0.66,0.343,1.86206676545914e-15,"12","Pfkp"
"Luzp22",1.36542274013028e-19,1.20198833423066,0.709,0.343,2.39454185936647e-15,"12","Luzp2"
"Tox3",1.68070424846026e-19,1.85463328348526,0.433,0.155,2.94745104052476e-15,"12","Tox"
"Atp2b21",4.65631420947013e-19,0.982233945366248,0.887,0.651,8.16577822914777e-15,"12","Atp2b2"
"Rasgrp2",6.70279895135071e-19,1.73136435589266,0.39,0.129,1.17546985209837e-14,"12","Rasgrp2"
"Maml31",7.99839466972281e-19,1.41561416642754,0.589,0.269,1.40267847322929e-14,"12","Maml3"
"Lrrn2",9.72962895659917e-19,1.48073421454435,0.574,0.258,1.7062850301188e-14,"12","Lrrn2"
"Enox2",1.28701056322908e-18,1.60357124255747,0.404,0.139,2.25703042473484e-14,"12","Enox2"
"1110004F10Rik",1.59436009773882e-18,1.88921888629087,0.333,0.1,2.79602930340456e-14,"12","1110004F10Rik"
"Dab13",5.91353168616301e-18,1.05991375002282,0.943,0.767,1.03705605180241e-13,"12","Dab1"
"Alk2",6.41867951787497e-18,1.36569570627814,0.638,0.319,1.12564382704973e-13,"12","Alk"
"Nav22",9.23580769391704e-18,0.691546135401699,0.993,0.841,1.61968359528223e-13,"12","Nav2"
"Cabp11",2.33645110512008e-17,1.74125955291527,0.397,0.143,4.09743430304909e-13,"12","Cabp1"
"Nin1",4.27606213710872e-17,1.42196423668126,0.532,0.239,7.49893016984757e-13,"12","Nin"
"Iqsec3",5.04756737737034e-17,1.18064841147036,0.667,0.361,8.85191890969436e-13,"12","Iqsec3"
"Nfatc21",6.22175676907492e-17,1.61936321460106,0.411,0.153,1.09110948459267e-12,"12","Nfatc2"
"Cit",1.00546891343451e-16,0.978603996260061,0.872,0.673,1.76329083349009e-12,"12","Cit"
"Ftl1-ps13",1.23694684675281e-16,1.35430409684203,0.504,0.209,2.1692336851504e-12,"12","Ftl1-ps1"
"Ryr23",2.58437874152712e-16,0.653917333297951,0.95,0.77,4.53222499901611e-12,"12","Ryr2"
"Gpi12",3.75024570319692e-16,0.954033322457568,0.851,0.566,6.57680588969643e-12,"12","Gpi1"
"Camta11",4.06471202130247e-16,0.800026289465559,0.979,0.9,7.12828547175814e-12,"12","Camta1"
"Elavl21",4.48118820395288e-16,1.63986235061207,0.475,0.215,7.85865975327216e-12,"12","Elavl2"
"B3galt13",8.66534098714262e-16,1.37713840315009,0.745,0.485,1.5196408489152e-11,"12","B3galt1"
"Frmpd44",9.52224547758618e-16,0.926005229911268,0.787,0.467,1.66991618940429e-11,"12","Frmpd4"
"Epb41",1.65023706907692e-15,1.29580745167317,0.546,0.259,2.89402074804019e-11,"12","Epb41"
"Mroh12",2.04318719010273e-15,1.15489673007816,0.596,0.288,3.58313737528315e-11,"12","Mroh1"
"Kcnab2",5.02562205098828e-15,1.58306804058985,0.34,0.117,8.81343339081815e-11,"12","Kcnab2"
"C130071C03Rik",5.68184043573779e-15,1.58980105765754,0.426,0.179,9.96424357215337e-11,"12","C130071C03Rik"
"Cdh124",7.19674249704005e-15,1.26272509671734,0.56,0.269,1.26209273170591e-10,"12","Cdh12"
"Gad12",1.18000687477524e-14,1.17333160288556,0.518,0.233,2.06937805629333e-10,"12","Gad1"
"Whrn1",1.20082157862148e-14,1.42847975201224,0.362,0.131,2.10588080242849e-10,"12","Whrn"
"B3glct",1.21226965120079e-14,2.06127514853184,0.27,0.083,2.12595728731083e-10,"12","B3glct"
"Rbms32",3.00615571102171e-14,0.938688201148494,0.816,0.639,5.27189527041877e-10,"12","Rbms3"
"Etl41",3.68822197575003e-14,1.02932135933301,0.738,0.445,6.46803487887282e-10,"12","Etl4"
"Megf111",4.13088752334612e-14,1.44916328318347,0.319,0.11,7.24433744969209e-10,"12","Megf11"
"Ccbe1",4.78141758451406e-14,1.458724896328,0.262,0.078,8.3851720179623e-10,"12","Ccbe1"
"Serpine2",7.45672348129309e-14,1.75321011774335,0.277,0.088,1.30768559691437e-09,"12","Serpine2"
"Sorl11",7.96194783077992e-14,1.3732788776972,0.44,0.192,1.39628679108387e-09,"12","Sorl1"
"Ssbp21",8.93023189281357e-14,1.19922344518866,0.667,0.411,1.56609476704272e-09,"12","Ssbp2"
"Bcan1",1.01510661509486e-13,1.34799946924884,0.426,0.179,1.78019247089186e-09,"12","Bcan"
"Bach21",1.68541927989564e-13,1.11800041738892,0.582,0.301,2.95571979115299e-09,"12","Bach2"
"Dgkz1",2.89757479774186e-13,1.2122870010249,0.652,0.393,5.08147692279989e-09,"12","Dgkz"
"Adamts16",4.79877029020464e-13,1.68039651073419,0.305,0.108,8.41560345793189e-09,"12","Adamts16"
"Ano4",5.47982246186888e-13,1.3042876069909,0.532,0.274,9.60996465137945e-09,"12","Ano4"
"Smyd2",5.59776422199399e-13,1.53945174427841,0.369,0.15,9.81679911611087e-09,"12","Smyd2"
"Cntnap5c3",6.32983475113021e-13,1.41831313586705,0.596,0.329,1.1100631203057e-08,"12","Cntnap5c"
"Me33",6.59087256683303e-13,0.938470157505301,0.681,0.388,1.15584132204551e-08,"12","Me3"
"Slc4a32",6.94596724336922e-13,1.03350181297853,0.766,0.525,1.21811427546966e-08,"12","Slc4a3"
"Shisa6",7.16886968286924e-13,1.66969662207698,0.262,0.085,1.25720467628478e-08,"12","Shisa6"
"Rgs71",8.12070343422305e-13,0.839204258419999,0.801,0.592,1.4241277612597e-08,"12","Rgs7"
"Tmeff22",1.41070266732532e-12,1.0804769168534,0.709,0.472,2.47394926768842e-08,"12","Tmeff2"
"Galntl64",2.27951212121914e-12,1.2469539627217,0.844,0.748,3.99758040698201e-08,"12","Galntl6"
"Man1c1",3.32935048906144e-12,1.63024817762363,0.348,0.141,5.83868195266706e-08,"12","Man1c1"
"Kcnip44",3.81560867665782e-12,0.617106614264904,0.979,0.923,6.69143293625483e-08,"12","Kcnip4"
"Sema6d3",4.23612387949969e-12,1.09183380140532,0.723,0.472,7.4288904474786e-08,"12","Sema6d"
"Gtf2ird1",4.45813066411464e-12,0.804212780598384,0.716,0.425,7.81822374565784e-08,"12","Gtf2ird1"
"Neto22",4.96733005370743e-12,1.41793822272804,0.39,0.168,8.71120671518671e-08,"12","Neto2"
"Prkd1",5.9518809856807e-12,1.5990908195748,0.262,0.088,1.04378136845882e-07,"12","Prkd1"
"Cntn11",5.97658234605842e-12,0.808430959216809,0.801,0.621,1.04811324602826e-07,"12","Cntn1"
"Elavl42",6.816232296807e-12,1.34417775829643,0.482,0.244,1.19536265789104e-07,"12","Elavl4"
"Idh3g1",7.96888592259637e-12,1.14346421469906,0.56,0.305,1.39750352424573e-07,"12","Idh3g"
"Flt3",1.06604084688036e-11,1.54305484809337,0.298,0.111,1.86951583317409e-07,"12","Flt3"
"Pacsin11",1.07516041964336e-11,0.543213089428367,0.936,0.818,1.88550882792856e-07,"12","Pacsin1"
"Pde4b3",1.122102142176e-11,0.762629469553556,0.809,0.538,1.96783052673405e-07,"12","Pde4b"
"Las1l1",1.41660557110233e-11,1.1656361826974,0.56,0.304,2.48430119004215e-07,"12","Las1l"
"Sfmbt21",1.54163955420964e-11,1.64812010771043,0.284,0.106,2.70357328621745e-07,"12","Sfmbt2"
"Sorcs33",2.40271012473109e-11,1.20827501850957,0.638,0.424,4.21363274574092e-07,"12","Sorcs3"
"Scn8a1",2.86874356524543e-11,0.782316822890165,0.773,0.537,5.03091559037091e-07,"12","Scn8a"
"Sdk11",4.6184837286607e-11,1.05985842167683,0.631,0.381,8.09943491495226e-07,"12","Sdk1"
"Atp1b11",4.97365964625007e-11,0.955273660629338,0.574,0.317,8.72230692162874e-07,"12","Atp1b1"
"Atp1a32",5.82322653671197e-11,0.796245459673187,0.844,0.677,1.02121923774318e-06,"12","Atp1a3"
"Ntm3",6.1083423569299e-11,0.84407009797495,0.872,0.727,1.0712199991348e-06,"12","Ntm"
"Rap1gap",6.90732927803248e-11,0.917187269403559,0.603,0.345,1.21133833548856e-06,"12","Rap1gap"
"Ccdc187",7.39882563705836e-11,1.6418728088729,0.262,0.096,1.29753205197092e-06,"12","Ccdc187"
"Cpne42",7.74805858657701e-11,1.38457585892186,0.454,0.235,1.35877703432801e-06,"12","Cpne4"
"Atp11b",7.88030160240146e-11,0.975001374389845,0.574,0.325,1.38196849201314e-06,"12","Atp11b"
"Dpp10",1.02990468954456e-10,0.957262477231306,0.787,0.576,1.8061438540543e-06,"12","Dpp10"
"Gabrb22",1.20287752970852e-10,1.05925598089519,0.504,0.262,2.10948632384982e-06,"12","Gabrb2"
"Fmn1",1.30554866440592e-10,1.53268066360378,0.277,0.105,2.28954069276866e-06,"12","Fmn1"
"Chn22",1.5664875506853e-10,1.42912196122072,0.362,0.163,2.74714921763682e-06,"12","Chn2"
"Haghl1",1.67042487289942e-10,1.06482032897339,0.504,0.265,2.92942409960371e-06,"12","Haghl"
"Brinp35",1.72962329651369e-10,0.901571638217421,0.73,0.511,3.03324037509606e-06,"12","Brinp3"
"Stxbp11",1.75558191956374e-10,0.874965331800145,0.681,0.449,3.07876401233892e-06,"12","Stxbp1"
"Kif5a1",1.8532573980715e-10,0.767892539131074,0.766,0.501,3.25005749899799e-06,"12","Kif5a"
"Dlx6os11",2.46598390213501e-10,1.33504007340951,0.326,0.136,4.32459596917416e-06,"12","Dlx6os1"
"Tbc1d4",3.24457054791984e-10,1.57357752818303,0.298,0.121,5.69000336988703e-06,"12","Tbc1d4"
"Tenm43",3.54700463741679e-10,0.652374588034609,0.915,0.862,6.22038203263783e-06,"12","Tenm4"
"Col11a12",3.60290670806315e-10,0.983595928278342,0.539,0.299,6.31841749393035e-06,"12","Col11a1"
"Mirg",4.45923619124048e-10,0.627947969019842,0.816,0.574,7.82016250857844e-06,"12","Mirg"
"Mir9-3hg",5.15313238276419e-10,1.26032606169281,0.312,0.128,9.03704825965356e-06,"12","Mir9-3hg"
"Dlgap3",5.84440851957136e-10,1.24036846524774,0.355,0.159,1.02493392207723e-05,"12","Dlgap3"
"Cd47",6.85573116196433e-10,1.3282827072342,0.376,0.178,1.20228957387368e-05,"12","Cd47"
"Tmtc12",7.63392269969387e-10,1.20197522829321,0.397,0.19,1.33876102384531e-05,"12","Tmtc1"
"Mir124a-1hg",8.1956937492539e-10,1.08539315706273,0.461,0.242,1.43727881280666e-05,"12","Mir124a-1hg"
"Kctd8",1.01518740520553e-09,1.29925097274246,0.319,0.138,1.78033415250893e-05,"12","Kctd8"
"Limk1",1.48933439875099e-09,1.29087953213639,0.326,0.142,2.61184573508961e-05,"12","Limk1"
"Parm11",1.71581748069042e-09,1.34328173860676,0.326,0.145,3.00902911588679e-05,"12","Parm1"
"Sv2a",1.77679299401446e-09,0.891857949683918,0.617,0.382,3.11596187360315e-05,"12","Sv2a"
"Schip12",1.88964013215369e-09,0.70032156852171,0.709,0.475,3.31386189975792e-05,"12","Schip1"
"Ndrg4",2.00705189024763e-09,0.920190731293096,0.525,0.294,3.51976689992727e-05,"12","Ndrg4"
"Oxr13",2.14985811658327e-09,0.684056244877599,0.667,0.429,3.77020617905208e-05,"12","Oxr1"
"Fstl52",2.79402722244849e-09,0.58903336640552,0.638,0.352,4.89988554000791e-05,"12","Fstl5"
"Tspan5",2.89577524295459e-09,1.09357380312666,0.418,0.207,5.07832104356947e-05,"12","Tspan5"
"Vwa5b21",3.28257882395254e-09,0.985441204725843,0.496,0.274,5.75665848356557e-05,"12","Vwa5b2"
"Trnp1",4.71365004231254e-09,1.13458464403165,0.326,0.145,8.2663280792035e-05,"12","Trnp1"
"Arnt2",5.09994796652553e-09,1.11505837722513,0.447,0.238,8.94377874889582e-05,"12","Arnt2"
"Khdrbs24",7.10351793296696e-09,0.920614741594719,0.681,0.508,0.000124574393990442,"12","Khdrbs2"
"Cadm23",7.72254515150056e-09,0.827557395103159,0.823,0.669,0.000135430274321865,"12","Cadm2"
"Rab3b",8.14826600581572e-09,1.3680260962239,0.27,0.111,0.00014289614094399,"12","Rab3b"
"Plec1",9.3895018149363e-09,0.807422801131146,0.652,0.4,0.000164663693328538,"12","Plec"
"Gm326472",9.51103003546981e-09,0.132652628751255,0.702,0.421,0.000166794933732034,"12","Gm32647"
"Sgcz5",9.75480120907967e-09,0.709076643741116,0.936,0.781,0.00017106994880363,"12","Sgcz"
"Klhl32",1.30179481692972e-08,1.01968045300201,0.567,0.347,0.000228295757044965,"12","Klhl32"
"Rgs7bp",1.31559110364534e-08,0.784972478049733,0.603,0.366,0.000230715211846283,"12","Rgs7bp"
"Epha63",1.31984048136225e-08,0.813305097161905,0.738,0.503,0.000231460425216498,"12","Epha6"
"Cep831",1.63597866108578e-08,1.06054500273919,0.411,0.216,0.000286901577794614,"12","Cep83"
"Disp3",2.05276841467154e-08,1.43399530235759,0.262,0.111,0.000359993996880948,"12","Disp3"
"Ptprs3",2.73781350098388e-08,0.588937057521673,0.894,0.75,0.000480130353667544,"12","Ptprs"
"Cdh43",2.91637124918478e-08,0.598163214061481,0.695,0.438,0.000511444025969535,"12","Cdh4"
"Cntn62",3.05993968756045e-08,1.02722072649646,0.468,0.273,0.000536621623007477,"12","Cntn6"
"Elmo11",3.19939162436638e-08,0.897884386011321,0.504,0.298,0.000561077309165132,"12","Elmo1"
"Adarb22",3.25010446057578e-08,0.32896830599968,0.837,0.573,0.000569970819251174,"12","Adarb2"
"Sh3pxd2a",3.61516919918416e-08,1.06063104902442,0.369,0.185,0.000633992222460926,"12","Sh3pxd2a"
"Efr3b2",4.31369761016547e-08,0.87482537023072,0.567,0.36,0.000756493149894718,"12","Efr3b"
"Kif1a1",4.45733093449291e-08,0.571926944861226,0.887,0.74,0.000781682125982022,"12","Kif1a"
"Rnf1571",5.22538215084384e-08,0.658832903266686,0.723,0.483,0.000916375267793485,"12","Rnf157"
"Pik3cd",5.65784855920172e-08,1.13227077819341,0.27,0.115,0.000992216901827206,"12","Pik3cd"
"Ppip5k1",5.75728569085932e-08,0.797856262507358,0.603,0.388,0.001009655191606,"12","Ppip5k1"
"Map4k21",6.34901214427997e-08,0.872672124751851,0.511,0.299,0.00111342625974238,"12","Map4k2"
"Dner1",6.48860640086239e-08,0.655598954298917,0.688,0.46,0.00113790690451924,"12","Dner"
"Rian",7.48685958643913e-08,0.389783956313037,0.986,0.949,0.00131297056567383,"12","Rian"
"Snhg142",7.8431908283895e-08,0.316051599502761,1,0.984,0.00137546037557467,"12","Snhg14"
"Epb41l31",8.43586975886936e-08,0.759075508939446,0.716,0.569,0.00147939847961292,"12","Epb41l3"
"Slc9a1",9.58956021154737e-08,0.989545498336367,0.362,0.181,0.00168172117429906,"12","Slc9a1"
"Kifc22",1.02015595900177e-07,0.766315185344922,0.688,0.488,0.00178904750530141,"12","Kifc2"
"Kcnc12",1.1154342076429e-07,0.842912532988153,0.582,0.37,0.00195613696994335,"12","Kcnc1"
"Lncppara2",1.13633425134814e-07,0.969399168302879,0.34,0.165,0.00199278937658923,"12","Lncppara"
"Dnm31",1.36738038022699e-07,0.530140273780208,0.872,0.725,0.00239797497280407,"12","Dnm3"
"Hip1",1.41017703916558e-07,1.09445735630783,0.411,0.23,0.00247302747358467,"12","Hip1"
"Hdac5",1.49605215960696e-07,0.920320103578605,0.376,0.189,0.00262362667230273,"12","Hdac5"
"Myrip1",1.6163581257957e-07,1.0974105114057,0.348,0.177,0.00283460724520792,"12","Myrip"
"Gprin3",1.81926873695631e-07,1.17677798949278,0.277,0.125,0.00319045158400029,"12","Gprin3"
"Opcml4",2.03411365771037e-07,0.595962782020981,0.858,0.765,0.00356722512152668,"12","Opcml"
"Pnkd1",2.05063254401499e-07,1.00326180342628,0.404,0.222,0.00359619429243908,"12","Pnkd"
"Map1a1",2.36891716795874e-07,0.802963152940446,0.525,0.321,0.00415437003744924,"12","Map1a"
"Acsl6",2.72621427455542e-07,0.945185225592911,0.397,0.214,0.00478096197328783,"12","Acsl6"
